"id","code","name","reconcile","account_type","tag_ids/name","name@es"
"co_puc_512995",512995,"Another Valuation of Derivatives – Trading",1,"expense","1001_5002_M","Otra Valoración De Derivados – De Negociación"
"co_puc_513000",513000,"Fee",0,"off_balance",,"Honorarios"
"co_puc_513005",513005,"Insurance Risk Assessment",1,"expense","1001_5002_M","Evaluación Riesgos De Seguros"
"co_puc_513010",513010,"Board of Directors",1,"expense","1001_5002_M","Junta Directiva"
"co_puc_513015",513015,"Fiscal Audit and External Audit",1,"expense","1001_5002_M","Revisoría Fiscal Y Auditoria Externa"
"co_puc_513020",513020,"Appraisals",1,"expense","1001_5002_M","Avalúos"
"co_puc_513025",513025,"Legal Advice",1,"expense","1001_5002_M","Asesorías Jurídicas"
"co_puc_513030",513030,"Financial Advice",1,"expense","1001_5002_M","Asesorías Financieras"
"co_puc_513035",513035,"Trust Businesses",1,"expense","1001_5002_M","Negocios Fiduciarios"
"co_puc_513040",513040,"Occupational hazards",1,"expense","1001_5002_M","Riesgos Laborales"
"co_puc_513045",513045,"Precious Metals Operations",1,"expense","1001_5002_M","Operaciones Metales Preciosos"
"co_puc_513050",513050,"Cultural activity",1,"expense","1001_5002_M","Actividad Cultural"
"co_puc_513095",513095,"Other Fees",1,"expense","1001_5002_M","Otros Honorarios"
"co_puc_513097",513097,"Operational Risk",1,"expense","1001_5002_M","Riesgo Operativo"
"co_puc_513100",513100,"For Sale Of Other Assets",0,"off_balance",,"Por Venta De Otros Activos"
"co_puc_513105",513105,"Permanent Contributions",1,"expense","1001_5002_M","Aportes Permanentes"
"co_puc_513110",513110,"Art and Cultural Assets",1,"expense","1001_5002_M","Bienes De Arte Y Cultura"
"co_puc_513115",513115,"Credit Portfolio",1,"expense","1001_5002_M","Cartera De Créditos"
"co_puc_513195",513195,"Others For Sale Of Other Assets",1,"expense","1001_5002_M","Otros Por Venta De Otros Activos"
"co_puc_513197",513197,"Operational Risk",1,"expense","1001_5002_M","Riesgo Operativo"
"co_puc_513200",513200,"For Sale Of Biological Assets",0,"off_balance",,"Por Venta De Activos Biológicos"
"co_puc_513205",513205,"For Sale Of Biological Assets",1,"expense","1001_5002_M","Por Venta De Activos Biológicos"
"co_puc_513295",513295,"Others For Sale Of Biological Assets",1,"expense","1001_5002_M","Otros Por Venta De Activos Biológicos"
"co_puc_513300",513300,"Loss Due to Claims-Operational Risk",0,"off_balance",,"Pérdida Por Siniestros-Riesgo Operativo"
"co_puc_513305",513305,"Losses Due to Claims",1,"expense","1001_5002_M","Pérdidas Por Siniestros"
"co_puc_513310",513310,"Constructions in progress",1,"expense","1001_5002_M","Construcciones En Curso"
"co_puc_513315",513315,"Buildings",1,"expense","1001_5002_M","Edificios"
"co_puc_513320",513320,"Machinery Furniture And Appliances",1,"expense","1001_5002_M","Maquinaria Muebles Y Enseres"
"co_puc_513325",513325,"Computer Equipment",1,"expense","1001_5002_M","Equipo De Computación"
"co_puc_513330",513330,"Vehicles",1,"expense","1001_5002_M","Vehículos"
"co_puc_513335",513335,"Cash and Exchange",1,"expense","1001_5002_M","Efectivo Y Canje"
"co_puc_513340",513340,"Securities",1,"expense","1001_5002_M","Títulos Valores"
"co_puc_513345",513345,"Credit Portfolio",1,"expense","1001_5002_M","Cartera De Créditos"
"co_puc_513395",513395,"Other Loss Due to Claims-Operational Risk",1,"expense","1001_5002_M","Otra Pérdida Por Siniestros-Riesgo Operativo"
"co_puc_513400",513400,"Adaptation and Installation",0,"off_balance",,"Adecuación E Instalación"
"co_puc_513405",513405,"Adaptation and Installation",1,"expense","1001_5002_M","Adecuación E Instalación"
"co_puc_513495",513495,"Others Due to Adaptation and Installation",1,"expense","1001_5002_M","Otros Por Adecuación E Instalación"
"co_puc_513500",513500,"Changes",0,"off_balance",,"Cambios"
"co_puc_513505",513505,"By Restatement of Liabilities of Own Position",1,"expense","1001_5002_M","Por Reexpresion De Pasivos De La Posición Propia"
"co_puc_513510",513510,"By Liquidation of Liabilities of Own Position",1,"expense","1001_5002_M","Por Liquidación De Pasivos De La Posición Propia"
"co_puc_513515",513515,"By Restatement of Other Liabilities",1,"expense","1001_5002_M","Por Reexpresión De Otros Pasivos"
"co_puc_513520",513520,"For Settlement of Other Liabilities",1,"expense","1001_5002_M","Por Liquidación De Otros Pasivos"
"co_puc_513525",513525,"By Restatement of Assets of Own Position",1,"expense","1001_5002_M","Por Reexpresión De Activos De La Posición Propia"
"co_puc_513530",513530,"By Realization of Assets of Own Position",1,"expense","1001_5002_M","Por Realización De Activos De La Posición Propia"
"co_puc_513535",513535,"Due to Restatement of Other Assets",1,"expense","1001_5002_M","Por Reexpresión De Otros Activos"
"co_puc_513540",513540,"By Realization of Other Assets",1,"expense","1001_5002_M","Por Realización De Otros Activos"
"co_puc_513595",513595,"Others Due to Changes",1,"expense","1001_5002_M","Otros Por Cambios"
"co_puc_513600",513600,"Constitution of Risk Reserve in progress",0,"off_balance",,"Constitución Reserva De Riesgos En Curso"
"co_puc_513605",513605,"Damage Insurance",1,"expense","1001_5002_M","Seguros De Daños"
"co_puc_513610",513610,"Personal Insurance",1,"expense","1001_5002_M","Seguros De Personas"
"co_puc_513615",513615,"Mandatory Insurance for Bodily Injury Caused to People in Traffic Accidents Soat",1,"expense","1001_5002_M","Seguro Obligatorio De Daños Corporales Causados A Las Personas En Accidentes De Tránsito Soat"
"co_puc_513695",513695,"Others By Constitution Risk Reserve In Progress",1,"expense","1001_5002_M","Otros Por Constitución Reserva De Riesgos En Curso"
"co_puc_513700",513700,"Constitution Mathematical Reserve",0,"off_balance",,"Constitución Reserva Matemática"
"co_puc_513705",513705,"Individual life",1,"expense","1001_5002_M","Vida Individual"
"co_puc_513710",513710,"Occupational hazards",1,"expense","1001_5002_M","Riesgos Laborales"
"co_puc_513715",513715,"Mandatory Pensions",1,"expense","1001_5002_M","Pensiones Obligatorias"
"co_puc_513720",513720,"Voluntary Pension Insurance",1,"expense","1001_5002_M","Seguros De Pensiones Voluntarias"
"co_puc_513725",513725,"Educational insurance",1,"expense","1001_5002_M","Seguro Educativo"
"co_puc_513795",513795,"Others By Constitution Mathematical Reserve",1,"expense","1001_5002_M","Otros Por Constitución Reserva Matemática"
"co_puc_513800",513800,"Constitution Reserve Savings Life Insurance With Participation",0,"off_balance",,"Constitución Reserva Seguro De Vida De Ahorro Con Participación"
"co_puc_513805",513805,"Constitution Reserve Savings Life Insurance With Participation",1,"expense","1001_5002_M","Constitución Reserva Seguro De Vida De Ahorro Con Participación"
"co_puc_513895",513895,"Others By Constitution Reserve Savings Life Insurance With Participation",1,"expense","1001_5002_M","Otros Por Constitución Reserva Seguro De Vida De Ahorro Con Participación"
"co_puc_513900",513900,"By Valuation of Derivatives - Hedging",0,"off_balance",,"Por Valoración De Derivados - De Cobertura"
"co_puc_513905",513905,"Currency Forwards (Peso/Dollar)",1,"expense","1001_5002_M","Forwards De Monedas (Peso/Dólar)"
"co_puc_513907",513907,"Currency Forwards (Different Peso/Dollar)",1,"expense","1001_5002_M","Forwards De Monedas (Diferentes Peso/Dólar)"
"co_puc_513910",513910,"Interest Rate Forwards",1,"expense","1001_5002_M","Forwards De Tasas De Interés"
"co_puc_513912",513912,"Title Forwards",1,"expense","1001_5002_M","Forwards  De Títulos"
"co_puc_513915",513915,"Forwards - Others",1,"expense","1001_5002_M","Forwards - Otros"
"co_puc_513917",513917,"Currency Futures",1,"expense","1001_5002_M","Futuros De  Monedas"
"co_puc_513920",513920,"Interest Rate Futures",1,"expense","1001_5002_M","Futuros De Tasas De Interés"
"co_puc_513922",513922,"Securities Futures",1,"expense","1001_5002_M","Futuros De  Títulos"
"co_puc_513925",513925,"Index Futures",1,"expense","1001_5002_M","Futuros De  Índices"
"co_puc_513927",513927,"Futures - Others",1,"expense","1001_5002_M","Futuros - Otros"
"co_puc_513930",513930,"Currency Swaps",1,"expense","1001_5002_M","Swaps De Monedas"
"co_puc_513932",513932,"Interest Rate Swaps",1,"expense","1001_5002_M","Swaps De Tasas De Interés"
"co_puc_513935",513935,"Swaps – Others",1,"expense","1001_5002_M","Swaps – Otros"
"co_puc_513937",513937,"Options Calls Currencies",1,"expense","1001_5002_M","Opciones Calls Monedas"
"co_puc_513940",513940,"Coin Put Options",1,"expense","1001_5002_M","Opciones Put De Monedas"
"co_puc_513942",513942,"Interest Rate Call Options",1,"expense","1001_5002_M","Opciones Calls De Tasas De Interés"
"co_puc_513945",513945,"Interest Rate Put Options",1,"expense","1001_5002_M","Opciones Puts De Tasas De Interés"
"co_puc_513947",513947,"Title Call Options",1,"expense","1001_5002_M","Opciones Calls De Títulos"
"co_puc_513950",513950,"Stock Put Options",1,"expense","1001_5002_M","Opciones Puts De Títulos"
"co_puc_513952",513952,"Index Call Options",1,"expense","1001_5002_M","Opciones Calls De Índices"
"co_puc_513955",513955,"Index Put Options",1,"expense","1001_5002_M","Opciones Puts De Índices"
"co_puc_513957",513957,"Call Options - Others",1,"expense","1001_5002_M","Opciones Call - Otros"
"co_puc_513960",513960,"Puts Options – Others",1,"expense","1001_5002_M","Opciones Puts – Otras"
"co_puc_513995",513995,"Others Due to Valuation of Derivatives – Hedging",1,"expense","1001_5002_M","Otros Por Valoración De Derivados – De Cobertura"
"co_puc_514000",514000,"Taxes and rates",0,"off_balance",,"Impuestos Y Tasas"
"co_puc_514005",514005,"Taxes and rates",1,"expense","1001_5002_M","Impuestos Y Tasas"
"co_puc_514097",514097,"Operational Risk",1,"expense","1001_5002_M","Riesgo Operativo"
"co_puc_514100",514100,"By the Equity Participation Method",0,"off_balance",,"Por El Método De Participación Patrimonial"
"co_puc_514105",514105,"Joint Business",1,"expense","1001_5002_M","Negocios Conjuntos"
"co_puc_514195",514195,"Others By The Equity Participation Method",1,"expense","1001_5002_M","Otros Por El Método De Participación Patrimonial"
"co_puc_514200",514200,"Constitution Reserve of Current Titles",0,"off_balance",,"Constitución Reserva De Títulos Vigentes"
"co_puc_514205",514205,"With Quotas Up to Date",1,"expense","1001_5002_M","Con Cuotas Al Día"
"co_puc_514210",514210,"With Delinquent Payments",1,"expense","1001_5002_M","Con Cuotas En Mora"
"co_puc_514215",514215,"Deviations",1,"expense","1001_5002_M","Desviaciones"
"co_puc_514220",514220,"Coupons to Pay",1,"expense","1001_5002_M","Cupones Por Pagar"
"co_puc_514225",514225,"Interests and Draws",1,"expense","1001_5002_M","Intereses Y Sorteos"
"co_puc_514230",514230,"Plans In Uvr",1,"expense","1001_5002_M","Planes En Uvr"
"co_puc_514295",514295,"Other Rights Stipulated by the Constitution Reservation of Valid Titles",1,"expense","1001_5002_M","Otros Derechos Estipulados Por Constitución Reserva De Títulos Vigentes"
"co_puc_514300",514300,"Constitution Reserve Deviation of Accidents",0,"off_balance",,"Constitución Reserva Desviación De Siniestralidad"
"co_puc_514305",514305,"Earthquake Insurance",1,"expense","1001_5002_M","Seguro De Terremoto"
"co_puc_514310",514310,"Export credit insurance",1,"expense","1001_5002_M","Seguro De Crédito A La Exportación"
"co_puc_514315",514315,"Occupational hazards",1,"expense","1001_5002_M","Riesgos Laborales"
"co_puc_514395",514395,"Others By Constitution Reserve Accident Deviation",1,"expense","1001_5002_M","Otros Por Constitución Reserva Desviación De Siniestralidad"
"co_puc_514400",514400,"Constitution Reserve for Unannounced Claims",0,"off_balance",,"Constitución Reserva Para Siniestros No Avisados"
"co_puc_514405",514405,"Damage Insurance",1,"expense","1001_5002_M","Seguros De Daños"
"co_puc_514410",514410,"Personal Insurance",1,"expense","1001_5002_M","Seguros De Personas"
"co_puc_514415",514415,"Pension Insurance",1,"expense","1001_5002_M","Seguros Previsionales"
"co_puc_514420",514420,"Occupational hazards",1,"expense","1001_5002_M","Riesgos Laborales"
"co_puc_514425",514425,"Mandatory Insurance for Bodily Injury Caused to People in Traffic Accidents Soat",1,"expense","1001_5002_M","Seguro Obligatorio De Daños Corporales Causados A Las Personas En Accidentes De Tránsito Soat"
"co_puc_514495",514495,"Others By Constitution Reserve for Unannounced Claims",1,"expense","1001_5002_M","Otros Por Constitución Reserva Para Siniestros No Avisados"
"co_puc_514500",514500,"Leases",0,"off_balance",,"Arrendamientos"
"co_puc_514505",514505,"Computer Equipment",1,"expense","1001_5002_M","Equipo De Computación"
"co_puc_514510",514510,"Premises and Offices",1,"expense","1001_5002_M","Locales Y Oficinas"
"co_puc_514515",514515,"Parking lot",1,"expense","1001_5002_M","Parqueaderos"
"co_puc_514525",514525,"Rural Properties",1,"expense","1001_5002_M","Predios Rurales"
"co_puc_514535",514535,"Machinery and equipment",1,"expense","1001_5002_M","Maquinaria Y Equipo"
"co_puc_514540",514540,"Warehouses and Silos",1,"expense","1001_5002_M","Bodegas Y Silos"
"co_puc_514545",514545,"Office team",1,"expense","1001_5002_M","Equipo De Oficina"
"co_puc_514550",514550,"Computer Equipment-Arl",1,"expense","1001_5002_M","Equipo De Computación-Arl"
"co_puc_514555",514555,"Premises And Offices-Arl",1,"expense","1001_5002_M","Locales Y Oficinas-Arl"
"co_puc_514595",514595,"Other Leases",1,"expense","1001_5002_M","Otros Arrendamientos"
"co_puc_514597",514597,"Operational Risk",1,"expense","1001_5002_M","Riesgo Operativo"
"co_puc_514600",514600,"Constitution Reserve for Reported Claims",0,"off_balance",,"Constitución Reserva Para Siniestros Avisados"
"co_puc_514605",514605,"Damage Insurance",1,"expense","1001_5002_M","Seguros De Daños"
"co_puc_514610",514610,"Personal Insurance",1,"expense","1001_5002_M","Seguros De Personas"
"co_puc_514615",514615,"Pension Insurance",1,"expense","1001_5002_M","Seguros Previsionales"
"co_puc_514620",514620,"Occupational hazards",1,"expense","1001_5002_M","Riesgos Laborales"
"co_puc_514625",514625,"Mandatory Insurance for Bodily Injury Caused to People in Traffic Accidents Soat",1,"expense","1001_5002_M","Seguro Obligatorio De Daños Corporales Causados A Las Personas En Accidentes De Tránsito Soat"
"co_puc_514695",514695,"Others By Constitution Reserve For Reported Claims",1,"expense","1001_5002_M","Otros Por Constitución Reserva Para Siniestros Avisados"
"co_puc_514700",514700,"Audit and Claim Investigation Costs",0,"off_balance",,"Costos De Auditoría E Investigación De Siniestros"
"co_puc_514705",514705,"Costs of Audit and Investigation of Claims Insurance Lines",1,"expense","1001_5002_M","Costos De Auditoria E Investigación De Siniestros Ramos De Seguros"
"co_puc_514710",514710,"Occupational Risk Audit Costs",1,"expense","1001_5002_M","Costos De Auditoria Riesgos Laborales"
"co_puc_514795",514795,"Others for Audit and Claim Investigation Costs",1,"expense","1001_5002_M","Otros Por Costos De Auditoria E Investigación De Siniestros"
"co_puc_514800",514800,"Constitution Special Reserves",0,"off_balance",,"Constitución Reservas Especiales"
"co_puc_514805",514805,"General securities",1,"expense","1001_5002_M","Seguros Generales"
"co_puc_514810",514810,"Occupational hazards",1,"expense","1001_5002_M","Riesgos Laborales"
"co_puc_514895",514895,"Others By Constitution Special Reserves",1,"expense","1001_5002_M","Otros Por Constitución Reservas Especiales"
"co_puc_514900",514900,"Recognized Values",0,"off_balance",,"Valores Reconocidos"
"co_puc_514905",514905,"Raffled Titles",1,"expense","1001_5002_M","Títulos Sorteados"
"co_puc_514910",514910,"Maturities",1,"expense","1001_5002_M","Vencimientos"
"co_puc_514915",514915,"Terminations",1,"expense","1001_5002_M","Rescisiones"
"co_puc_514920",514920,"Coupons",1,"expense","1001_5002_M","Cupones"
"co_puc_514925",514925,"Bonuses",1,"expense","1001_5002_M","Bonificaciones"
"co_puc_514930",514930,"Rescues",1,"expense","1001_5002_M","Rescates"
"co_puc_514995",514995,"Others By Recognized Values",1,"expense","1001_5002_M","Otros Por Valores Reconocidos"
"co_puc_514997",514997,"Operational Risk",1,"expense","1001_5002_M","Riesgo Operativo"
"co_puc_515000",515000,"Contributions Affiliations and Transfers",0,"off_balance",,"Contribuciones Afiliaciones Y Transferencias"
"co_puc_515005",515005,"Financial Superintendence of Colombia",1,"expense","1001_5002_M","Superintendencia Financiera De Colombia"
"co_puc_515008",515008,"Chamber of Commerce",1,"expense","1001_5002_M","Cámara De Comercio"
"co_puc_515010",515010,"Banking and Financial Institutions Association of Colombia",1,"expense","1001_5002_M","Asociación Bancaria Y De Entidades Financieras De Colombia"
"co_puc_515013",515013,"Phasecolda",1,"expense","1001_5002_M","Fasecolda"
"co_puc_515014",515014,"Fasecolda Arl",1,"expense","1001_5002_M","Fasecolda Arl"
"co_puc_515015",515015,"National Association of Financial Institutions Anif",1,"expense","1001_5002_M","Asociación Nacional De Instituciones Financieras   Anif"
"co_puc_515020",515020,"Financial Institutions Guarantee Fund",1,"expense","1001_5002_M","Fondo De Garantías Instituciones Financieras"
"co_puc_515025",515025,"Servibanca",1,"expense","1001_5002_M","Servibanca"
"co_puc_515028",515028,"Fenalprose",1,"expense","1001_5002_M","Fenalprose"
"co_puc_515030",515030,"Ascredibanco",1,"expense","1001_5002_M","Ascredibanco"
"co_puc_515035",515035,"Multicolor Network",1,"expense","1001_5002_M","Red Multicolor"
"co_puc_515037",515037,"Redeban",1,"expense","1001_5002_M","Redeban"
"co_puc_515045",515045,"Confederation of Cooperatives of Colombia",1,"expense","1001_5002_M","Confederación De Cooperativas De Colombia"
"co_puc_515050",515050,"Latin American Confederation of Savings and Credit Cooperatives",1,"expense","1001_5002_M","Confederación Latinoamericana De Cooperativas De Ahorro Y Crédito"
"co_puc_515053",515053,"National Firefighters Fund",1,"expense","1001_5002_M","Fondo Nacional De Bomberos"
"co_puc_515055",515055,"General Comptroller of the Republic",1,"expense","1001_5002_M","Contraloría General De La República"
"co_puc_515060",515060,"National Federation of Customs Agents",1,"expense","1001_5002_M","Federación Nacional De Agentes De Aduana"
"co_puc_515063",515063,"Acoas",1,"expense","1001_5002_M","Acoas"
"co_puc_515065",515065,"Colombian Federation of Leasing Companies - Fedeleasing",1,"expense","1001_5002_M","Federación Colombiana De Compañías De Leasing - Fedeleasing"
"co_puc_515070",515070,"Cooperative Organization of America",1,"expense","1001_5002_M","Organización De Cooperativas De América"
"co_puc_515082",515082,"Fosyga",1,"expense","1001_5002_M","Fosyga"
"co_puc_515083",515083,"National Road Prevention Fund",1,"expense","1001_5002_M","Fondo De Prevención Vial Nacional"
"co_puc_515085",515085,"Occupational Risk Fund",1,"expense","1001_5002_M","Fondo De Riesgos Laborales"
"co_puc_515095",515095,"Other Contributions Memberships and Transfers to Entities and Associations",1,"expense","1001_5002_M","Otras Contribuciones Afiliaciones Y Transferencias A Entidades Y Agremiaciones"
"co_puc_515097",515097,"Operational Risk",1,"expense","1001_5002_M","Riesgo Operativo"
"co_puc_515100",515100,"Interior Reinsurance",0,"off_balance",,"Reaseguros Interior"
"co_puc_515105",515105,"Damage Insurance Assigned Premiums",1,"expense","1001_5002_M","Primas Cedidas Seguros De Daños"
"co_puc_515110",515110,"Premiums Assigned Personal Insurance",1,"expense","1001_5002_M","Primas Cedidas Seguros De Personas"
"co_puc_515115",515115,"Premiums Assigned Pension Insurance",1,"expense","1001_5002_M","Primas Cedidas Seguros Previsionales"
"co_puc_515120",515120,"Premiums Assigned Occupational Risks",1,"expense","1001_5002_M","Primas Cedidas Riesgos Laborales"
"co_puc_515125",515125,"Mandatory Insurance Assigned Premiums",1,"expense","1001_5002_M","Primas Cedidas Seguros Obligatorios"
"co_puc_515130",515130,"Premiums Assigned With Mathematical Reserve Calculation",1,"expense","1001_5002_M","Primas Cedidas Con Cálculo De Reserva Matemática"
"co_puc_515135",515135,"Costs of Non-Proportional Contracts",1,"expense","1001_5002_M","Costos Contratos No Proporcionales"
"co_puc_515140",515140,"Acceptance Expenses",1,"expense","1001_5002_M","Gastos Sobre Aceptaciones"
"co_puc_515145",515145,"Expenses on Mandatory Insurance Acceptances",1,"expense","1001_5002_M","Gastos Sobre Aceptaciones Seguros Obligatorios"
"co_puc_515150",515150,"Acceptance Claims",1,"expense","1001_5002_M","Siniestros De Aceptaciones"
"co_puc_515155",515155,"Acceptance Claims Non-Proportional Contracts",1,"expense","1001_5002_M","Siniestros De Aceptaciones Contratos No Proporcionales"
"co_puc_515160",515160,"Salvages Reinsured Party",1,"expense","1001_5002_M","Salvamentos Parte Reasegurada"
"co_puc_515165",515165,"Profit Sharing To Assigning Companies",1,"expense","1001_5002_M","Participación De Utilidades A Compañías Cedentes"
"co_puc_515170",515170,"Recognized Interests",1,"expense","1001_5002_M","Intereses Reconocidos"
"co_puc_515175",515175,"Expenses Recognized To Assigning Companies",1,"expense","1001_5002_M","Gastos Reconocidos A Compañías Cedentes"
"co_puc_515180",515180,"Cancellations and/or Annulments of Accepted Reinsurance Premiums",1,"expense","1001_5002_M","Cancelaciones Y/O Anulaciones Primas De Reaseguros Aceptados"
"co_puc_515185",515185,"Cancellations And/Or Cancellations Other Reinsurance Income",1,"expense","1001_5002_M","Cancelaciones Y/O Anulaciones Otros Ingresos Por Reaseguros"
"co_puc_515195",515195,"Other Internal Reinsurance",1,"expense","1001_5002_M","Otros Reaseguros Interior"
"co_puc_515197",515197,"Operational Risk",1,"expense","1001_5002_M","Riesgo Operativo"
"co_puc_515200",515200,"Remuneration in favor of intermediaries",0,"off_balance",,"Remuneración A Favor De Intermediarios"
"co_puc_515205",515205,"Mandatory Insurance",1,"expense","1001_5002_M","Seguros Obligatorios"
"co_puc_515210",515210,"Damage and Personal Insurance",1,"expense","1001_5002_M","Seguros De Daños Y De Personas"
"co_puc_515215",515215,"Capitalization",1,"expense","1001_5002_M","De Capitalización"
"co_puc_515220",515220,"Insurance Social Security",1,"expense","1001_5002_M","Seguros Seguridad Social"
"co_puc_515225",515225,"Coinsurance Accepted",1,"expense","1001_5002_M","De Coaseguro Aceptado"
"co_puc_515230",515230,"Occupational Risks",1,"expense","1001_5002_M","De Riesgos Laborales"
"co_puc_515295",515295,"Others For Remuneration In Favor Of Intermediaries",1,"expense","1001_5002_M","Otros Por Remuneración A Favor De Intermediarios"
"co_puc_515297",515297,"Operational Risk",1,"expense","1001_5002_M","Riesgo Operativo"
"co_puc_515300",515300,"Minimum Promotion and Prevention Services-Occupational Risks",0,"off_balance",,"Servicios Mínimos De Promoción Y Prevención-Riesgos  Laborales"
"co_puc_515305",515305,"Promotion And Prevention-Occupational Risks-Basic Activities",1,"expense","1001_5002_M","Promoción Y Prevención-Riesgos Laborales-Actividades Básicas"
"co_puc_515310",515310,"Occupational Risk Promotion and Prevention Services",1,"expense","1001_5002_M","Servicios De Promoción Y Prevención De Riesgos Laborales"
"co_puc_515395",515395,"Others For Minimum Services of Promotion and Prevention-Occupational Risks",1,"expense","1001_5002_M","Otros Por Servicios Mínimos De Promoción Y Prevención-Riesgos  Laborales"
"co_puc_515397",515397,"Operational Risk",1,"expense","1001_5002_M","Riesgo Operativo"
"co_puc_515400",515400,"Foreign Reinsurance",0,"off_balance",,"Reaseguros Exterior"
"co_puc_515405",515405,"Damage Insurance Assigned Premiums",1,"expense","1001_5002_M","Primas Cedidas Seguros De Daños"
"co_puc_515410",515410,"Premiums Assigned Personal Insurance",1,"expense","1001_5002_M","Primas Cedidas Seguros De Personas"
"co_puc_515415",515415,"Premiums Assigned Pension Insurance",1,"expense","1001_5002_M","Primas Cedidas Seguros Previsionales"
"co_puc_515420",515420,"Premiums Assigned Occupational Risks",1,"expense","1001_5002_M","Primas Cedidas Riesgos Laborales"
"co_puc_515425",515425,"Mandatory Insurance Assigned Premiums",1,"expense","1001_5002_M","Primas Cedidas Seguros Obligatorios"
"co_puc_515430",515430,"Insurance Ceded Premiums With Mathematical Reserve Calculation",1,"expense","1001_5002_M","Primas Cedidas Seguros Con Cálculo De Reserva Matemática"
"co_puc_515435",515435,"Costs of Non-Proportional Contracts",1,"expense","1001_5002_M","Costos Contratos No Proporcionales"
"co_puc_515440",515440,"Acceptance Expenses",1,"expense","1001_5002_M","Gastos Sobre Aceptaciones"
"co_puc_515445",515445,"Acceptance Claims",1,"expense","1001_5002_M","Siniestros De Aceptaciones"
"co_puc_515450",515450,"Acceptance Claims Non-Proportional Contracts",1,"expense","1001_5002_M","Siniestros De Aceptaciones Contratos No Proporcionales"
"co_puc_515455",515455,"Salvages Reinsured Party",1,"expense","1001_5002_M","Salvamentos Parte Reasegurada"
"co_puc_515460",515460,"Profit Sharing To Assigning Companies",1,"expense","1001_5002_M","Participación De Utilidades A Compañías Cedentes"
"co_puc_515465",515465,"Recognized Interests",1,"expense","1001_5002_M","Intereses Reconocidos"
"co_puc_515470",515470,"Expenses Recognized To Assigning Companies",1,"expense","1001_5002_M","Gastos Reconocidos A Compañías Cedentes"
"co_puc_515475",515475,"Cancellations and/or Annulments of Accepted Reinsurance Premiums",1,"expense","1001_5002_M","Cancelaciones Y/O Anulaciones Primas De Reaseguros Aceptados"
"co_puc_515480",515480,"Cancellations And/Or Cancellations Other Reinsurance Income",1,"expense","1001_5002_M","Cancelaciones Y/O Anulaciones Otros Ingresos Por Reaseguros"
"co_puc_515495",515495,"Others For Foreign Reinsurance",1,"expense","1001_5002_M","Otros Por Reaseguros Exterior"
"co_puc_515497",515497,"Operational Risk",1,"expense","1001_5002_M","Riesgo Operativo"
"co_puc_515500",515500,"Insurance",0,"off_balance",,"Seguros"
"co_puc_515505",515505,"Driving",1,"expense","1001_5002_M","Manejo"
"co_puc_515510",515510,"Compliance",1,"expense","1001_5002_M","Cumplimiento"
"co_puc_515515",515515,"Weak Current",1,"expense","1001_5002_M","Corriente Débil"
"co_puc_515520",515520,"Collective Life",1,"expense","1001_5002_M","Vida Colectiva"
"co_puc_515525",515525,"Civil Liability",1,"expense","1001_5002_M","Responsabilidad Civil"
"co_puc_515530",515530,"Infidelity and Financial Risks",1,"expense","1001_5002_M","Infidelidad Y Riesgos Financieros"
"co_puc_515535",515535,"Fire And/Or Earthquake-Occupational Risks",1,"expense","1001_5002_M","Incendio Y/O Terremoto-Riesgos Laborales"
"co_puc_515540",515540,"Civil Liability-Occupational Risks",1,"expense","1001_5002_M","Responsabilidad Civil-Riesgos Laborales"
"co_puc_515545",515545,"Infidelity and Financial Risks-Occupational Risks",1,"expense","1001_5002_M","Infidelidad Y Riesgos Financieros-Riesgos Laborales"
"co_puc_515550",515550,"Fire and Earthquake",1,"expense","1001_5002_M","Incendio Y Terremoto"
"co_puc_515555",515555,"Subtraction",1,"expense","1001_5002_M","Sustracción"
"co_puc_515560",515560,"Vehicles",1,"expense","1001_5002_M","Vehículos"
"co_puc_515565",515565,"Personal accidents",1,"expense","1001_5002_M","Accidentes Personales"
"co_puc_515570",515570,"Deposit Insurance",1,"expense","1001_5002_M","Seguro De Depósitos"
"co_puc_515575",515575,"Mandatory Traffic Accident",1,"expense","1001_5002_M","Obligatorio Accidente De Transito"
"co_puc_515580",515580,"For Stock Market Operations",1,"expense","1001_5002_M","Para Operaciones En Bolsa"
"co_puc_515585",515585,"Trucking",1,"expense","1001_5002_M","Transporte De Mercancía"
"co_puc_515588",515588,"Values Protection",1,"expense","1001_5002_M","Protección De Valores"
"co_puc_515590",515590,"Other Insurance for Occupational Risks",1,"expense","1001_5002_M","Otros Seguros Por Riesgos Laborales"
"co_puc_515595",515595,"Others For Insurance",1,"expense","1001_5002_M","Otros Por Seguros"
"co_puc_515597",515597,"Operational Risk",1,"expense","1001_5002_M","Riesgo Operativo"
"co_puc_515600",515600,"Other Costs Occupational Risks",0,"off_balance",,"Otros Costos Riesgos Laborales"
"co_puc_515605",515605,"Promotion and Prevention",1,"expense","1001_5002_M","De Promoción Y Prevención"
"co_puc_515610",515610,"Quality guarantee",1,"expense","1001_5002_M","Garantía De Calidad"
"co_puc_515695",515695,"Others Due to Operational Risk",1,"expense","1001_5002_M","Otros Por Riesgo Operativo"
"co_puc_515697",515697,"Operational Risk",1,"expense","1001_5002_M","Riesgo Operativo"
"co_puc_515700",515700,"Profit Sharing",0,"off_balance",,"Participación De Utilidades"
