"id","code","name","name@esp","group_id:id","opening_balance","reconcile","account_type","tag_ids:id"
"co_com_puc_610595",610595,"Related Activities Agriculture Livestock Hunting and Forestry","Actividades Conexas Agricultura Ganadería Caza Y Silvicultura","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_610599",610599,"Inflation Adjustments","Ajustes Por Inflación","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_611000",611000,"Fishing","Pesca",,,0,"off_balance",
"co_com_puc_611005",611005,"Fishing Activity","Actividad De Pesca","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_611010",611010,"Exploitation of fish hatcheries","Explotación De Criaderos De Peces","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_611095",611095,"Related Activities Fishing","Actividades Conexas Pesca","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_611099",611099,"Inflation Adjustments","Ajustes Por Inflación","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_611500",611500,"Mining and Quarrying","Explotación De Minas Y Canteras",,,0,"off_balance",
"co_com_puc_611505",611505,"Coal","Carbán","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_611510",611510,"Raw oil","Petráleo Crudo","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_611512",611512,"Natural gas","Gas Natural","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_611514",611514,"Services Related to Oil and Gas Extraction","Servicios Relacionados Con Extracción De Petráleo Y Gas","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_611515",611515,"Iron Minerals","Minerales De Hierro","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_611520",611520,"Non-Ferrous Metalliferous Minerals","Minerales Metaláferos No Ferrosos","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_611525",611525,"Stone Sand and Clay","Piedra Arena Y Arcilla","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_611527",611527,"Gemstones","Piedras Preciosas","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_611528",611528,"Gold","Oro","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_611530",611530,"Other Mines and Quarries","Otras Minas Y Canteras","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_611532",611532,"Provision of Services Mining Sector","Prestación De Servicios Sector Minero","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_611595",611595,"Related Activities Mining and Quarrying","Actividades Conexas Explotación De Minas Y Canteras","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_611599",611599,"Inflation Adjustments","Ajustes Por Inflación","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612000",612000,"Manufacturing industries","Industrias Manufactureras",,,0,"off_balance",
"co_com_puc_612001",612001,"Production and Processing of Meats and Meat Products","Producción Y Procesamiento De Carnes Y Productos Cárnicos","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612002",612002,"Fish Products","Productos De Pescado","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612003",612003,"Fruit Products Legumes and Vegetables","Productos De Frutas Legumbres Y Hortalizas","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612004",612004,"Preparation of Oils and Fats","Elaboración De Aceites Y Grasas","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612005",612005,"Production of Dairy Products","Elaboración De Productos Lácteos","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612006",612006,"Manufacture of grain mill products","Elaboración De Productos De Molinería","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612007",612007,"Preparation of starches and derivatives","Elaboración De Almidones Y Derivados","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612008",612008,"Preparation of Animal Food","Elaboración De Alimentos Para Animales","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612009",612009,"Preparation of Bakery Products","Elaboración De Productos Para Panadería","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612010",612010,"Preparation of sugar and molasses","Elaboración De Az??car Y Melazas","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612011",612011,"Preparation of Cocoa Chocolate and Confectionery","Elaboración De Cacao Chocolate Y Confitería","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612012",612012,"Preparation of Pastas and Farinaceous Products","Elaboración De Pastas Y Productos Farináceos","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612013",612013,"Preparation of Coffee Products","Elaboración De Productos De café","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612014",612014,"Manufacture of other food products","Elaboración De Otros Productos Alimenticios","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612015",612015,"Preparation of Alcoholic Beverages and Ethyl Alcohol","Elaboración De Bebidas Alcohálicas Y Alcohol Etálico","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612016",612016,"Wine Making","Elaboración De Vinos","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612017",612017,"Preparation of malted and malt beverages","Elaboración De Bebidas Malteadas Y De Malta","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612018",612018,"Preparation of non-alcoholic beverages","Elaboración De Bebidas No Alcohálicas","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612019",612019,"Manufacture of Tobacco Products","Elaboración De Productos De Tabaco","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612020",612020,"Preparation and Spinning of Textile Fibers and Weaving","Preparación E Hilatura De Fibras Textiles Y Tejeduría","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612021",612021,"Textile Product Finishing","Acabado De Productos Textiles","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612022",612022,"Manufacture of articles from textile materials","Elaboración De Artáculos De Materiales Textiles","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612023",612023,"Making Tapestries and Rugs","Elaboración De Tapices Y Alfombras","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612024",612024,"Making Ropes","Elaboración De Cuerdas Cordeles Bramantes Y Redes","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612025",612025,"Preparation of other textile products","Elaboración De Otros Productos Textiles","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612026",612026,"Fabric Making","Elaboración De Tejidos","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612027",612027,"Manufacture of clothing","Elaboración De Prendas De Vestir","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612028",612028,"Marinade Preparation And Dyeing Of Skins","Preparación Adobo Y Teáido De Pieles","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612029",612029,"Tanning Marinade or Leather Preparation","Curtido Adobo O Preparación De Cuero","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612030",612030,"Preparation of suitcases","Elaboración De Maletas Bolsos Y Similares","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612031",612031,"Shoe Making","Elaboración De Calzado","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612032",612032,"Wood Production Wood and Cork Articles","Producción De Madera Artáculos De Madera Y Corcho","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612033",612033,"Manufacture of pulp and wood products","Elaboración De Pasta Y Productos De Madera Papel Y Cartán","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612034",612034,"Editions and Publications","Ediciones Y Publicaciones","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612035",612035,"Impression","Impresión","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612036",612036,"Services Related to Publishing and Printing","Servicios Relacionados Con La Edición Y La Impresión","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612037",612037,"Playing Recordings","Reproducción De Grabaciones","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612038",612038,"Production of Coke Oven Products","Elaboración De Productos De Horno De Coque","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612039",612039,"Manufacture of Oil Refining Products","Elaboración De Productos De La Refinación De Petráleo","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612040",612040,"Preparation of Basic Chemical Substances","Elaboración De Sustancias Quámicas Básicas","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612041",612041,"Preparation of Fertilizers and Nitrogen Compounds","Elaboración De Abonos Y Compuestos De Nitrágeno","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612042",612042,"Manufacture of plastic and synthetic rubber","Elaboración De Plástico Y Caucho Sintático","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612043",612043,"Preparation of Chemical Products for Agricultural Use","Elaboración De Productos Quámicos De Uso Agropecuario","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612044",612044,"Preparation of Paints","Elaboración De Pinturas Tintas Y Masillas","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612045",612045,"Preparation of Pharmaceutical and Botanical Products","Elaboración De Productos Farmacáuticos Y Botánicos","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612046",612046,"Preparation of Detergent Soaps and Toilet Preparations","Elaboración De Jabones Detergentes Y Preparados De Tocador","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612047",612047,"Preparation of other chemical products","Elaboración De Otros Productos Quámicos","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612048",612048,"Fiber Processing","Elaboración De Fibras","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612049",612049,"Manufacture of other rubber products","Elaboración De Otros Productos De Caucho","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612050",612050,"Manufacture of Plastic Products","Elaboración De Productos De Plástico","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612051",612051,"Glass Making and Glass Products","Elaboración De Vidrio Y Productos De Vidrio","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612052",612052,"Manufacture of Ceramic Products Earthenware Stone Clay and Porcelain","Elaboración De Productos De Cerámica Loza Piedra Arcilla Y Porcelana","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612053",612053,"Preparation of Cement Lime and Gypsum","Elaboración De Cemento Cal Y Yeso","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612054",612054,"Manufacture of concrete","Elaboración De Artáculos De Hormigán Cemento Y Yeso","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612055",612055,"Cutting","Corte Tallado Y Acabado De La Piedra","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612056",612056,"Preparation of other non-metallic mineral products","Elaboración De Otros Productos Minerales No Metálicos","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612057",612057,"Basic Industries and Iron and Steel Foundry","Industrias Básicas Y Fundición De Hierro Y Acero","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612058",612058,"Primary Products of Precious Metals and Non-Ferrous Metals","Productos Primarios De Metales Preciosos Y De Metales No Ferrosos","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612059",612059,"Non-Ferrous Metal Smelting","Fundición De Metales No Ferrosos","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612060",612060,"Manufacturing of Metal Products for Structural Use","Fabricación De Productos Metálicos Para Uso Estructural","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612061",612061,"Forging Pressing Stamping Metal Rolling and Powder Metallurgy","Forja Prensado Estampado Laminado De Metal Y Pulvimetalurgia","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612062",612062,"Metal Coating and Mechanical Engineering Works","Revestimiento De Metales Y Obras De Ingeniería Mecánica","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612063",612063,"Manufacturing of Hardware Items","Fabricación De Artáculos De Ferretería","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612064",612064,"Manufacture of other metal products","Elaboración De Otros Productos De Metal","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612065",612065,"Manufacturing of machinery and equipment","Fabricación De Maquinaria Y Equipo","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612066",612066,"Manufacturing of lifting and handling equipment","Fabricación De Equipos De Elevación Y Manipulación","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612067",612067,"Manufacture of household appliances","Elaboración De Aparatos De Uso Domástico","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612068",612068,"Preparation of Office Equipment","Elaboración De Equipo De Oficina","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612069",612069,"Preparation of Primary Cells and Batteries","Elaboración De Pilas Y Baterías Primarias","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612070",612070,"Preparation of Lighting Equipment","Elaboración De Equipo De Iluminación","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612071",612071,"Preparation of Other Types of Electrical Equipment","Elaboración De Otros Tipos De Equipo Eléctrico","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612072",612072,"Manufacturing of Radio Television and Communications Equipment","Fabricación De Equipos De Radio Televisión Y Comunicaciones","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612073",612073,"Manufacturing of Medical Devices and Instruments","Fabricación De Aparatos E Instrumentos Mádicos","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612074",612074,"Manufacturing of Measuring and Control Instruments","Fabricación De Instrumentos De Medición Y Control","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612075",612075,"Manufacture of optical instruments and photographic equipment","Fabricación De Instrumentos De ?áptica Y Equipo Fotográfico","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612076",612076,"Watch Manufacturing","Fabricación De Relojes","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612077",612077,"Motor Vehicle Manufacturing","Fabricación De Veháculos Automotores","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612078",612078,"Automotive Body Manufacturing","Fabricación De Carrocerías Para Automotores","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612079",612079,"Manufacturing of Automotive Parts and Accessories","Fabricación De Partes Piezas Y Accesorios Para Automotores","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612080",612080,"Manufacture and Repair of Ships and Other Vessels","Fabricación Y Reparación De Buques Y Otras Embarcaciones","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612081",612081,"Manufacture of Locomotives and Rolling Stock for Railways","Fabricación De Locomotoras Y Material Rodante Para Ferrocarriles","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612082",612082,"Aircraft Manufacturing","Fabricación De Aeronaves","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612083",612083,"Motorcycle Manufacturing","Fabricación De Motocicletas","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612084",612084,"Manufacture of bicycles and wheelchairs","Fabricación De Bicicletas Y Sillas De Ruedas","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612085",612085,"Manufacture of other types of transport","Fabricación De Otros Tipos De Transporte","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612086",612086,"Furniture manufacturing","Fabricación De Muebles","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612087",612087,"Manufacture of jewelry and related articles","Fabricación De Joyas Y Artáculos Conexos","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612088",612088,"Manufacture of musical instruments","Fabricación De Instrumentos De M??sica","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612089",612089,"Manufacture of sports articles and equipment","Fabricación De Artáculos Y Equipo Para Deporte","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612090",612090,"Manufacture of games and toys","Fabricación De Juegos Y Juguetes","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612091",612091,"Waste Recycling","Reciclamiento De Desperdicios","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612095",612095,"Products of Other Manufacturing Industries","Productos De Otras Industrias Manufactureras","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612099",612099,"Inflation Adjustments","Ajustes Por Inflación","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612500",612500,"Electricity Gas And Water Supply","Suministro De Electricidad Gas Y Agua",,,0,"off_balance",
"co_com_puc_612505",612505,"Generation Capture and Distribution of Electrical Energy","Generación Captación Y Distribución De Energáa Eléctrica","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612510",612510,"Gas Manufacturing and Distribution of Gaseous Fuels","Fabricación De Gas Y Distribución De Combustibles Gaseosos","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612515",612515,"Water Collection","Captación Depuración Y Distribución De Agua","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612595",612595,"Related Activities Supply of Electricity Gas and Water","Actividades Conexas Suministro De Electricidad Gas Y Agua","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_612599",612599,"Inflation Adjustments","Ajustes Por Inflación","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_613000",613000,"Construction","Construcción",,,0,"off_balance",
"co_com_puc_613005",613005,"Land Preparation","Preparación De Terrenos","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_613010",613010,"Construction of Buildings and Civil Engineering Works","Construcción De Edificios Y Obras De Ingeniería Civil","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_613015",613015,"Building Conditioning","Acondicionamiento De Edificios","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_613020",613020,"Building Completion","Terminación De Edificaciones","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_613025",613025,"Equipment Rental With Operator","Alquiler De Equipo Con Operario","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_613095",613095,"Related Activities Construction","Actividades Conexas Construcción","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_613099",613099,"Inflation Adjustments","Ajustes Por Inflación","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_613500",613500,"Wholesale and Retail","Comercio Al Por Mayor Y Al Por Menor",,,0,"off_balance",
"co_com_puc_613502",613502,"Sale of Motor Vehicles","Venta De Veháculos Automotores","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_613504",613504,"Maintenance","Mantenimiento Reparación Y Lavado De Veháculos Automotores","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_613506",613506,"Sale of Automotive Vehicle Parts and Accessories","Venta De Partes Piezas Y Accesorios De Veháculos Automotores","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_613508",613508,"Sale of Solid Gaseous Liquid Fuels","Venta De Combustibles Sálidos Láquidos Gaseosos","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_613510",613510,"Sale of Lubricants Additives Tires and Automotive Luxuries","Venta De Lubricantes Aditivos Llantas Y Lujos Para Automotores","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_613512",613512,"Sale in exchange for remuneration or by contract","Venta A Cambio De Retribución O Por Contrata","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_613514",613514,"Sale of Agricultural Raw Materials and Flowers Inputs","Venta De Insumos Materias Primas Agropecuarias Y Flores","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_613516",613516,"Sale of other non-agricultural inputs and raw materials","Venta De Otros Insumos Y Materias Primas No Agropecuarias","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_613518",613518,"Sale of Live Animals and Leather","Venta De Animales Vivos Y Cueros","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_613520",613520,"Sale of Products in Non-Specialized Warehouses","Venta De Productos En Almacenes No Especializados","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_613522",613522,"Sale of Agricultural Products","Venta De Productos Agropecuarios","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_613524",613524,"Sale of Textile Products","Venta De Productos Textiles De Vestir De Cuero Y Calzado","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_613526",613526,"Sale of Paper and Cardboard","Venta De Papel Y Cartán","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_613528",613528,"Sale of Books"," Stationery Elements","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_613530",613530,"Sale of Games","Venta De Juegos Juguetes Y Artáculos Deportivos","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_613532",613532,"Sale Of Surgical And Orthopedic Instruments","Venta De Instrumentos Quir??rgicos Y Ortopádicos","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_613534",613534,"Sale of Items in Watches and Jewelry Stores","Venta De Artáculos En Relojerías Y Joyerías","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_613536",613536,"Sale Of Appliances And Furniture","Venta De Electrodomásticos Y Muebles","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_613538",613538,"Sale Of Medicinal Pharmaceutical Toiletries And Toiletries","Venta De Productos De Aseo Farmacáuticos Medicinales Y Artáculos De Tocador","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_613540",613540,"Sale of Cutlery Tableware Glassware Porcelain Ceramics and Other Household Items","Venta De Cubiertos Vajillas Cristalería Porcelanas Cerámicas Y Otros Artáculos De Uso Domástico","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
"co_com_puc_613542",613542,"Sale of Construction Materials Plumbing and Heating","Venta De Materiales De Construcción Fontanería Y Calefacción","group_6_2_cos_ven",,0,"expense_direct_cost","l10n_co_account.aat_1001_5016_M"
