"id","code","name","reconcile","account_type","tag_ids/name","name@es",,
"co_puc_520000",520000,"Other expenses",0,"off_balance",,"Otros Gastos",,
"co_puc_520500",520500,"Expenses for the sale of investments and other assets",0,"off_balance",,"Gastos Por Venta De Inversiones Y Otros Activos",,
"co_puc_520505",520505,"Investments Liquidity Fund",1,"expense","1001:5016:M","Inversiones Fondo De Liquidez",,
"co_puc_520510",520510,"Negotiable Investments in Debt Securities",1,"expense","1001:5016:M","Inversiones Negociables En Titulos De Deuda",,
"co_puc_520515",520515,"Negotiable Investments in Participation Certificates",1,"expense","1001:5016:M","Inversiones Negociables En Titulos De Participacion",,
"co_puc_520520",520520,"Investments to Hold to Maturity",1,"expense","1001:5016:M","Inversiones Para Mantener Hasta El Vencimiento",,
"co_puc_520525",520525,"Investments Available for Sale in Debt Securities",1,"expense","1001:5016:M","Inversiones Disponibles Para La Venta En Titulos De Deuda",,
"co_puc_520530",520530,"Investments Available for Sale in Participation Certificates",1,"expense","1001:5016:M","Inversiones Disponibles Para La Venta En Titulos De Participacion",,
"co_puc_520535",520535,"Investments in Associated Entities",1,"expense","1001:5016:M","Inversiones En Entidades Asociadas",,
"co_puc_520540",520540,"Investments in joint operations",1,"expense","1001:5016:M","Inversiones En Operaciones Conjuntas",,
"co_puc_520545",520545,"Investments in joint businesses",1,"expense","1001:5016:M","Inversiones En Negocios Conjuntos",,
"co_puc_520546",520546,"Investments Accounted for at Amortized Cost",1,"expense","1001:5016:M","Inversiones Contabilizadas A Costo Amortizado",,
"co_puc_520547",520547,"Investments Accounted for at Fair Value",1,"expense","1001:5016:M","Inversiones Contabilizadas A Valor Razonable",,
"co_puc_520550",520550,"Accounts Receivable",1,"expense","1001:5016:M","Cuentas Por Cobrar",,
"co_puc_520555",520555,"Property, Plant and Equipment",1,"expense","1001:5016:M","Propiedad, Planta Y Equipo",,
"co_puc_520560",520560,"Intangible Assets",1,"expense","1001:5016:M","Activos Intangibles",,
"co_puc_520565",520565,"Biological Assets",1,"expense","1001:5016:M","Activos Biologicos",,
"co_puc_520570",520570,"Others",1,"expense","1001:5016:M","Otras",,
"co_puc_521000",521000,"Financial expenses",0,"off_balance",,"Gastos Financieros",,
"co_puc_521005",521005,"Banking expenses",1,"expense","1001:5016:M","Gastos Bancarios",,
"co_puc_521010",521010,"Uvr Real Value Unit Reset",1,"expense","1001:5016:M","Reajuste De La Unidad De Valor Real Uvr",,
"co_puc_521015",521015,"Encumbrances, Certifications and Certificates",1,"expense","1001:5016:M","Gravamenes Certificaciones Y Constancias",,
"co_puc_521020",521020,"commissions",1,"expense","1001:5016:M","Comisiones",,
"co_puc_521025",521025,"Conditional Commercial Discounts",1,"expense","1001:5016:M","Descuentos Comerciales Condicionados",,
"co_puc_521030",521030,"By Investment Valuation Liquidity Fund",1,"expense","1001:5016:M","Por Valoracion De Inversiones Fondo De Liquidez",,
"co_puc_521035",521035,"For Valuation of Negotiable Investments in Debt Securities",1,"expense","1001:5016:M","Por Valoracion De Inversiones Negociables En Titulos De Deuda",,
"co_puc_521040",521040,"By Valuation of Negotiable Investments in Participatory Securities",1,"expense","1001:5016:M","Por Valoracion En Inversiones Negociables En Titulos Participativos",,
"co_puc_521045",521045,"For Valuation of Investments to Hold Until Maturity",1,"expense","1001:5016:M","Por Valoracion De Inversiones Para Mantener Hasta El Vencimiento",,
"co_puc_521050",521050,"By Valuation of Investments Available for Sale in Debt Securities",1,"expense","1001:5016:M","Por Valoracion De Inversiones Disponibles Para La Venta En Titulos De Deuda",,
"co_puc_521055",521055,"For Valuation of Investments in Associated Entities",1,"expense","1001:5016:M","Por Valoracion De Inversiones En Entidades Asociadas",,
"co_puc_521060",521060,"For Valuation of Investments in Joint Operations",1,"expense","1001:5016:M","Por Valoracion De Inversiones En Operaciones Conjuntas",,
"co_puc_521065",521065,"For Valuation of Investments in Joint Businesses",1,"expense","1001:5016:M","Por Valoracion De Inversiones En Negocios Conjuntos",,
"co_puc_521070",521070,"For Valuation of Investments in Subsidiaries or Subordinates",1,"expense","1001:5016:M","Por Valoracion De Inversiones En Subsidiarias O Subordinadas",,
"co_puc_521071",521071,"For Investments Measured at Amortized Cost",1,"expense","1001:5016:M","Por Inversiones Medidas A Costo Amortizado",,
"co_puc_521072",521072,"For Investments Measured at Fair Value",1,"expense","1001:5016:M","Por Inversiones Medidas A Valor Razonable",,
"co_puc_521073",521073,"For Interest Cost Amortization of Employee Loans - Employee Benefits",1,"expense","1001:5016:M","Por Intereses Costo Amortizacion Creditos Empleados - Beneficios A Empleados",,
"co_puc_521500",521500,"Loss on Asset Sale",0,"off_balance",,"Perdida En Venta De Activos",,
"co_puc_521505",521505,"Property, Plant and Equipment",1,"expense","1001:5016:M","Propiedad, Planta Y Equipo",,
"co_puc_521510",521510,"Intangible Assets",1,"expense","1001:5016:M","Activos Intangibles",,
"co_puc_521515",521515,"Biological Assets",1,"expense","1001:5016:M","Activos Biologicos",,
"co_puc_521520",521520,"Others",1,"expense","1001:5016:M","Otras",,
"co_puc_522000",522000,"Loss Due to Valuation of the Biological Asset",0,"off_balance",,"Perdida Por Valoracion Del Activo Biologico",,
"co_puc_522005",522005,"Crops Under Development",1,"expense","1001:5016:M","Cultivos En Desarrollo",,
"co_puc_522010",522010,"Agricultural Plantations",1,"expense","1001:5016:M","Plantaciones Agricolas",,
"co_puc_522015",522015,"Semovientes",1,"expense","1001:5016:M","Semovientes",,
"co_puc_522200",522200,"Loss on Valuation of Investment Properties (At Fair Value)",0,"off_balance",,"Perdida Por Valoracion De Propiedades De Inversion (A Valor Razonable)",,
"co_puc_522205",522205,"Land",1,"expense","1001:5016:M","Terrenos",,
"co_puc_522210",522210,"Buildings",1,"expense","1001:5016:M","Edificios",,
"co_puc_522215",522215,"Rights on Property Acquired in Lease",1,"expense","1001:5016:M","Derechos Sobre Bienes Adquiridos En Arrendamiento",,
"co_puc_522500",522500,"Mathematical Reserve Constitution",0,"off_balance",,"Constitucion Reserva Matematica",,
"co_puc_522505",522505,"Mathematical Reserve Constitution",1,"expense","1001:5016:M","Constitucion Reserva Matematica",,
"co_puc_522595",522595,"Others Constitution Mathematical Reserve",1,"expense","1001:5016:M","Otros Constitucion Reserva Matematica",,
"co_puc_523000",523000,"Miscellaneous Expenses",0,"off_balance",,"Gastos Varios",,
"co_puc_523005",523005,"Restructuring Costs",1,"expense","1001:5016:M","Costos De Reestructuracion",,
"co_puc_523010",523010,"Legal Obligations",1,"expense","1001:5016:M","Obligaciones Legales",,
"co_puc_523015",523015,"Onerous Contracts",1,"expense","1001:5016:M","Contratos Onerosos",,
"co_puc_523020",523020,"Fines, Sanctions, Litigation, Compensation and Lawsuits",1,"expense","1001:5016:M","Multas, Sanciones, Litigios, Indemnizaciones Y Demandas",,
"co_puc_523025",523025,"Provision for Dismantling Costs",1,"expense","1001:5016:M","Provision Por Costos De Desmantelamiento",,
"co_puc_523030",523030,"For Breach Of Contracts",1,"expense","1001:5016:M","Por Incumplimiento De Contratos",,
"co_puc_523035",523035,"Aid and Donations",1,"expense","1001:5016:M","Auxilios Y Donaciones",,
"co_puc_523040",523040,"Improvements to Other Property",1,"expense","1001:5016:M","Mejoras En Propiedad Ajena",,
"co_puc_523045",523045,"Goods Delivered In Comodato",1,"expense","1001:5016:M","Bienes Entregados En Comodato",,
"co_puc_523050",523050,"Taxes assumed",1,"expense","1001:5016:M","Impuestos Asumidos",,
"co_puc_523095",523095,"Others",1,"expense","1001:5016:M","Otros",,
"co_puc_523500",523500,"Income and complementary taxes",0,"off_balance",,"Impuesto De Renta Y Complementarios",,
"co_puc_523505",523505,"Income and complementary taxes",1,"expense","1001:5016:M","Impuesto De Renta Y Complementarios",,
"co_puc_523595",523595,"Other Income and Complementary Taxes",1,"expense","1001:5016:M","Otros Impuesto De Renta Y Complementarios",,
"co_puc_524000",524000,"Deferred Income Taxes",0,"off_balance",,"Impuestos A Las Ganancias Diferidos",,
"co_puc_524005",524005,"Deferred Income Taxes",1,"expense","1001:5016:M","Impuestos A Las Ganancias Diferidos",,
"co_puc_524095",524095,"Other Deferred Income Taxes",1,"expense","1001:5016:M","Otros Impuestos A Las Ganancias Diferidos",,
"co_puc_530000",530000,"Surpluses and losses for the year",0,"off_balance",,"Excedentes Y Perdidas Del Ejercicio",,
"co_puc_530500",530500,"Surpluses and losses for the year",0,"off_balance",,"Excedentes Y Perdidas Del Ejercicio",,
"co_puc_530506",530506,"Surpluses and losses for the year",1,"expense","1001:5016:M","Excedentes Y Perdidas Del Ejercicio",,
"co_puc_530595",530595,"Other Surpluses and Losses for the Year",1,"expense","1001:5016:M","Otros Excedentes Y Perdidas Del Ejercicio",,
"co_puc_540000",540000,"Selling expenses",0,"off_balance",,"Gastos De Ventas",,
"co_puc_540500",540500,"Employee Benefits",0,"off_balance",,"Beneficio A Empleados",,
"co_puc_540501",540501,"Comprehensive Salary",1,"expense_direct_cost",,"Salario Integral",,
"co_puc_540502",540502,"Of Representation",1,"expense_direct_cost",,"De Representacion",,
"co_puc_540503",540503,"Salaries",1,"expense_direct_cost",,"Sueldos",,
"co_puc_540504",540504,"Daily wages",1,"expense_direct_cost",,"Jornales",,
"co_puc_540505",540505,"Extra hours",1,"expense_direct_cost",,"Horas Extras",,
"co_puc_540506",540506,"commissions",1,"expense_direct_cost",,"Comisiones",,
"co_puc_540507",540507,"Travel expenses",1,"expense_direct_cost",,"Viaticos",,
"co_puc_540508",540508,"Disabilities",1,"expense_direct_cost",,"Incapacidades",,
"co_puc_540509",540509,"Transportation Assistance",1,"expense_direct_cost",,"Auxilio De Transporte",,
"co_puc_540510",540510,"Severance",1,"expense_direct_cost",,"Cesantias",,
"co_puc_540511",540511,"Interest on severance pay",1,"expense_direct_cost",,"Intereses Sobre Cesantias",,
"co_puc_540512",540512,"Legal Premium",1,"expense_direct_cost",,"Prima Legal",,
"co_puc_540513",540513,"Extralegal Premium",1,"expense_direct_cost",,"Prima Extralegal",,
"co_puc_540514",540514,"Holiday bonus",1,"expense_direct_cost",,"Prima De Vacaciones",,
"co_puc_540515",540515,"Seniority Premium",1,"expense_direct_cost",,"Prima De Antiguedad",,
"co_puc_540516",540516,"Vacation",1,"expense_direct_cost",,"Vacaciones",,
"co_puc_540517",540517,"Retirement pensions",1,"expense_direct_cost",,"Pensiones De Jubilacion",,
"co_puc_540518",540518,"Other Social Benefits",1,"expense_direct_cost",,"Otras Prestaciones Sociales",,
"co_puc_540519",540519,"Bonuses",1,"expense_direct_cost",,"Bonificaciones",,
"co_puc_540520",540520,"Labor indemnities",1,"expense_direct_cost",,"Indemnizaciones Laborales",,
"co_puc_540521",540521,"Endowment and Supply to Workers",1,"expense_direct_cost",,"Dotacion Y Suministro A Trabajadores",,
"co_puc_540522",540522,"Personnel Assistance",1,"expense_direct_cost",,"Auxilios Al Personal",,
"co_puc_540523",540523,"Health Contributions",1,"expense_direct_cost",,"Aportes Salud",,
"co_puc_540524",540524,"Pension Contributions",1,"expense_direct_cost",,"Aportes Pension",,
"co_puc_540525",540525,"A.R.L Contributions",1,"expense_direct_cost",,"Aportes A.R.L",,
"co_puc_540526",540526,"Contributions to Family Compensation Funds",1,"expense_direct_cost",,"Aportes Cajas De Compensacion Familiar",,
"co_puc_540527",540527,"I.C.B.F contributions",1,"expense_direct_cost",,"Aportes I.C.B.F.",,
"co_puc_540528",540528,"Sena Contributions",1,"expense_direct_cost",,"Aportes Sena",,
"co_puc_540529",540529,"Union Contributions",1,"expense_direct_cost",,"Aportes Sindicales",,
"co_puc_540530",540530,"Insurance",1,"expense_direct_cost",,"Seguros",,
"co_puc_540531",540531,"Staff training",1,"expense_direct_cost",,"Capacitacion Al Personal",,
"co_puc_540532",540532,"Sports and Recreation Expenses",1,"expense_direct_cost",,"Gastos Deportivos Y De Recreacion",,
"co_puc_540533",540533,"Medical Expenses and Medications",1,"expense_direct_cost",,"Gastos Medicos Y Medicamentos",,
"co_puc_540534",540534,"Food Subsidy",1,"expense_direct_cost",,"Subsidio De Alimentacion",,
"co_puc_540595",540595,"Other Employee Benefits",1,"expense_direct_cost",,"Otros Beneficios A Empleados",,
"co_puc_541000",541000,"Other Costs",0,"off_balance",,"Otros Costos",,
"co_puc_541001",541001,"Fee",1,"expense_direct_cost",,"Honorarios",,
"co_puc_541002",541002,"Taxes",1,"expense_direct_cost",,"Impuestos",,
"co_puc_541003",541003,"Leases",1,"expense_direct_cost",,"Arrendamientos",,
"co_puc_541004",541004,"Asset Management",1,"expense_direct_cost",,"Administracion De Bienes",,
"co_puc_541005",541005,"Insurance",1,"expense_direct_cost",,"Seguros",,
"co_puc_541006",541006,"Maintenance and repairs",1,"expense_direct_cost",,"Mantenimiento Y Reparaciones",,
"co_puc_541007",541007,"Improvements to Other People's Property",1,"expense_direct_cost",,"Mejoras A Bienes Ajenos",,
"co_puc_541008",541008,"Administration Fees",1,"expense_direct_cost",,"Cuotas De Administracion",,
"co_puc_541009",541009,"Locative Repairs",1,"expense_direct_cost",,"Reparaciones Locativas",,
"co_puc_541010",541010,"Toilet And Elements",1,"expense_direct_cost",,"Aseo Y Elementos",,
"co_puc_541011",541011,"Caf�",1,"expense_direct_cost",,"Cafeteria",,
"co_puc_541012",541012,"Public services",1,"expense_direct_cost",,"Servicios Publicos",,
"co_puc_541013",541013,"Mail",1,"expense_direct_cost",,"Correo",,
"co_puc_541014",541014,"Transportation, freight and hauling",1,"expense_direct_cost",,"Transporte, Fletes Y Acarreos",,
"co_puc_541015",541015,"Stationery and Office Supplies",1,"expense_direct_cost",,"Papeleria Y Utiles De Oficina",,
"co_puc_541016",541016,"Photocopies",1,"expense_direct_cost",,"Fotocopias",,
"co_puc_541017",541017,"Supplies",1,"expense_direct_cost",,"Suministros",,
"co_puc_541018",541018,"Publicity and propaganda",1,"expense_direct_cost",,"Publicidad Y Propaganda",,
"co_puc_541019",541019,"Contributions and affiliations",1,"expense_direct_cost",,"Contribuciones Y Afiliaciones",,
"co_puc_541022",541022,"Committee Expenses",1,"expense_direct_cost",,"Gastos De Comites",,
"co_puc_541023",541023,"Meetings and Conferences",1,"expense_direct_cost",,"Reuniones Y Conferencias",,
"co_puc_541024",541024,"Legal expenses",1,"expense_direct_cost",,"Gastos Legales",,
"co_puc_541025",541025,"Commercial information",1,"expense_direct_cost",,"Informacion Comercial",,
"co_puc_541026",541026,"Representation expenses",1,"expense_direct_cost",,"Gastos De Representacion",,
"co_puc_541027",541027,"Travel Expenses",1,"expense_direct_cost",,"Gastos De Viajes",,
"co_puc_541028",541028,"Temporary Services",1,"expense_direct_cost",,"Servicios Temporales",,
"co_puc_541029",541029,"Private Surveillance",1,"expense_direct_cost",,"Vigilancia Privada",,
"co_puc_541030",541030,"Systematization",1,"expense_direct_cost",,"Sistematizacion",,
"co_puc_541031",541031,"Support Fees",1,"expense_direct_cost",,"Cuotas De Sostenimiento",,
"co_puc_541032",541032,"Subscriptions and Publications",1,"expense_direct_cost",,"Suscripciones Y Publicaciones",,
"co_puc_541033",541033,"Adaptation and Installation",1,"expense_direct_cost",,"Adecuacion E Instalacion",,
"co_puc_541034",541034,"Technical assistance",1,"expense_direct_cost",,"Asistencia Tecnica",,
"co_puc_541035",541035,"Electronic Data Processing",1,"expense_direct_cost",,"Procesamiento Electronico De Datos",,
"co_puc_541095",541095,"Others",1,"expense_direct_cost",,"Otros",,
"co_puc_541500",541500,"Depreciations",0,"off_balance",,"Depreciaciones",,
"co_puc_541505",541505,"Depreciations",1,"expense_direct_cost",,"Depreciaciones",,
"co_puc_541595",541595,"Other Depreciations",1,"expense_direct_cost",,"Otros Depreciaciones",,
"co_puc_542000",542000,"Amortizations and Depletion",0,"off_balance",,"Amortizaciones Y Agotamiento",,
"co_puc_542005",542005,"Amortizations and Depletion",1,"expense_direct_cost",,"Amortizaciones Y Agotamiento",,
"co_puc_542095",542095,"Other Amortizations and Depletion",1,"expense_direct_cost",,"Otros Amortizaciones Y Agotamiento",,
"co_puc_542500",542500,"Miscellaneous",0,"off_balance",,"Diversos",,
"co_puc_542505",542505,"Miscellaneous",1,"expense_direct_cost",,"Diversos",,
"co_puc_542595",542595,"Miscellaneous Others",1,"expense_direct_cost",,"Otros Diversos",,
"co_puc_600000",600000,"Sales cost",0,"off_balance",,"Costo De Ventas",,
"co_puc_610000",610000,"Cost of Sales and Service Provision",0,"off_balance",,"Costo De Ventas Y De Prestacion De Servicios",,
"co_puc_610500",610500,"Agriculture, Livestock, Hunting and Forestry",0,"off_balance",,"Agricultura, Ganaderia, Caza Y Silvicultura",,
"co_puc_610505",610505,"Cereal Cultivation",1,"expense_direct_cost","1001:5016:M","Cultivo De Cereales",,
"co_puc_610510",610510,"Vegetable Crops, Legumes and Ornamental Plants",1,"expense_direct_cost","1001:5016:M","Cultivos De Hortalizas, Legumbres Y Plantas Ornamentales",,
"co_puc_610515",610515,"Crops of Fruits, Nuts and Aromatic Plants",1,"expense_direct_cost","1001:5016:M","Cultivos De Frutas, Nueces Y Plantas Aromaticas",,
"co_puc_610520",610520,"Coffee growing",1,"expense_direct_cost","1001:5016:M","Cultivo De Cafe",,
"co_puc_610525",610525,"Flower Cultivation",1,"expense_direct_cost","1001:5016:M","Cultivo De Flores",,
"co_puc_610530",610530,"Sugarcane Cultivation",1,"expense_direct_cost","1001:5016:M","Cultivo De Cana De Azucar",,
"co_puc_610535",610535,"Cultivation of Cotton and Plants for Textile Material",1,"expense_direct_cost","1001:5016:M","Cultivo De Algodon Y Plantas Para Material Textil",,
"co_puc_610540",610540,"Banana Farming",1,"expense_direct_cost","1001:5016:M","Cultivo De Banano",,
"co_puc_610545",610545,"Other Agricultural Crops",1,"expense_direct_cost","1001:5016:M","Otros Cultivos Agricolas",,
"co_puc_610550",610550,"Raising Sheep, Goats, Donkeys, Mules and Hinnies",1,"expense_direct_cost","1001:5016:M","Cria De Ovejas, Cabras, Asnos, Mulas Y Burdeganos",,
"co_puc_610555",610555,"Horse and Beef Cattle Breeding.",1,"expense_direct_cost","1001:5016:M","Cria De Ganado Caballar Y Vacuno.",,
"co_puc_610560",610560,"Poultry Production",1,"expense_direct_cost","1001:5016:M","Produccion Avicola",,
"co_puc_610565",610565,"Breeding Other Animals",1,"expense_direct_cost","1001:5016:M","Cria De Otros Animales",,
"co_puc_610570",610570,"Agricultural and Livestock Services",1,"expense_direct_cost","1001:5016:M","Servicios Agricolas Y Ganaderos",,
"co_puc_610575",610575,"Hunting Activity",1,"expense_direct_cost","1001:5016:M","Actividad De Caza",,
"co_puc_610580",610580,"Forestry Activity",1,"expense_direct_cost","1001:5016:M","Actividad De Silvicultura",,
"co_puc_611000",611000,"Fishing",0,"off_balance",,"Pesca",,
"co_puc_611005",611005,"Fishing Activity",1,"expense_direct_cost","1001:5016:M","Actividad De Pesca",,
"co_puc_611010",611010,"Exploitation of fish farms",1,"expense_direct_cost","1001:5016:M","Explotacion De Criaderos De Peces",,
"co_puc_611015",611015,"Related Activities",1,"expense_direct_cost","1001:5016:M","Actividades Conexas",,
"co_puc_611500",611500,"Exploitation of mines and quarries",0,"off_balance",,"Explotacion De Minas Y Canteras",,
"co_puc_611505",611505,"Coal",1,"expense_direct_cost","1001:5016:M","Carbon",,
"co_puc_611510",611510,"Raw oil",1,"expense_direct_cost","1001:5016:M","Petroleo Crudo",,
"co_puc_611515",611515,"Natural gas",1,"expense_direct_cost","1001:5016:M","Gas Natural",,
"co_puc_611520",611520,"Services Related to Oil and Gas Extraction",1,"expense_direct_cost","1001:5016:M","Servicios Relacionados Con Extraccion De Petroleo Y Gas",,
"co_puc_611525",611525,"Iron Minerals",1,"expense_direct_cost","1001:5016:M","Minerales De Hierro",,
"co_puc_611530",611530,"Non-Ferrous Metalliferous Minerals",1,"expense_direct_cost","1001:5016:M","Minerales Metaliferos No Ferrosos",,
"co_puc_611535",611535,"Stone, Sand and Clay",1,"expense_direct_cost","1001:5016:M","Piedra, Arena Y Arcilla",,
"co_puc_611540",611540,"Gemstones",1,"expense_direct_cost","1001:5016:M","Piedras Preciosas",,
"co_puc_611545",611545,"Precious metals",1,"expense_direct_cost","1001:5016:M","Metales Preciosos",,
"co_puc_611550",611550,"Other Mines and Quarries",1,"expense_direct_cost","1001:5016:M","Otras Minas Y Canteras",,
"co_puc_611555",611555,"Provision of Services Mining Sector",1,"expense_direct_cost","1001:5016:M","Prestacion De Servicios Sector Minero",,
"co_puc_611560",611560,"Related Activities",1,"expense_direct_cost","1001:5016:M","Actividades Conexas",,
"co_puc_612000",612000,"Manufacturing industries",0,"off_balance",,"Industrias Manufactureras",,
"co_puc_612001",612001,"Production and Processing of Meat and Meat Products",1,"expense_direct_cost","1001:5016:M","Produccion Y Procesamiento De Carnes Y Productos Carnicos",,
"co_puc_612002",612002,"Fish Products",1,"expense_direct_cost","1001:5016:M","Productos De Pescado",,
"co_puc_612003",612003,"Fruit, Legume and Vegetable Products",1,"expense_direct_cost","1001:5016:M","Productos De Frutas, Legumbres Y Hortalizas",,
"co_puc_612004",612004,"Preparation of oils and fats",1,"expense_direct_cost","1001:5016:M","Elaboracion De Aceites Y Grasas",,
"co_puc_612005",612005,"Production of dairy products",1,"expense_direct_cost","1001:5016:M","Elaboracion De Productos Lacteos",,
"co_puc_612006",612006,"Manufacture of grain mill products",1,"expense_direct_cost","1001:5016:M","Elaboracion De Productos De Molineria",,
"co_puc_612007",612007,"Preparation of starches and derivatives",1,"expense_direct_cost","1001:5016:M","Elaboracion De Almidones Y Derivados",,
"co_puc_612008",612008,"Preparation of Animal Food",1,"expense_direct_cost","1001:5016:M","Elaboracion De Alimentos Para Animales",,
"co_puc_612009",612009,"Preparation of products for bakery",1,"expense_direct_cost","1001:5016:M","Elaboracion De Productos Para Panaderia",,
"co_puc_612010",612010,"Preparation of sugar and molasses",1,"expense_direct_cost","1001:5016:M","Elaboracion De Azucar Y Melazas",,
"co_puc_612011",612011,"Preparation of cocoa, chocolate and confectionery",1,"expense_direct_cost","1001:5016:M","Elaboracion De Cacao, Chocolate Y Confiteria",,
"co_puc_612012",612012,"Preparation of Pastas and Farinaceous Products",1,"expense_direct_cost","1001:5016:M","Elaboracion De Pastas Y Productos Farinaceos",,
"co_puc_612013",612013,"Preparation of Coffee Products",1,"expense_direct_cost","1001:5016:M","Elaboracion De Productos De Cafe",,
"co_puc_612014",612014,"Manufacture of other food products",1,"expense_direct_cost","1001:5016:M","Elaboracion De Otros Productos Alimenticios",,
"co_puc_612015",612015,"Preparation of alcoholic beverages and ethyl alcohol",1,"expense_direct_cost","1001:5016:M","Elaboracion De Bebidas Alcoholicas Y Alcohol Etilico",,
"co_puc_612016",612016,"Wine Making",1,"expense_direct_cost","1001:5016:M","Elaboracion De Vinos",,
"co_puc_612017",612017,"Preparation of malted and malt beverages",1,"expense_direct_cost","1001:5016:M","Elaboracion De Bebidas Malteadas Y De Malta",,
"co_puc_612018",612018,"Preparation of non-alcoholic beverages",1,"expense_direct_cost","1001:5016:M","Elaboracion De Bebidas No Alcoholicas",,
"co_puc_612019",612019,"Manufacture of Tobacco Products",1,"expense_direct_cost","1001:5016:M","Elaboracion De Productos De Tabaco",,
"co_puc_612020",612020,"Preparation and Spinning of Textile Fibers and Weaving",1,"expense_direct_cost","1001:5016:M","Preparacion E Hilatura De Fibras Textiles Y Tejeduria",,
"co_puc_612021",612021,"Textile Product Finishing",1,"expense_direct_cost","1001:5016:M","Acabado De Productos Textiles",,
"co_puc_612022",612022,"Manufacture of articles of textile materials",1,"expense_direct_cost","1001:5016:M","Elaboracion De Articulos De Materiales Textiles",,
"co_puc_612023",612023,"Making of tapestries and rugs",1,"expense_direct_cost","1001:5016:M","Elaboracion De Tapices Y Alfombras",,
"co_puc_612024",612024,"Preparation of ropes, twine, twine and nets",1,"expense_direct_cost","1001:5016:M","Elaboracion De Cuerdas, Cordeles, Bramantes Y Redes",,
"co_puc_612025",612025,"Preparation of other textile products",1,"expense_direct_cost","1001:5016:M","Elaboracion De Otros Productos Textiles",,
"co_puc_612026",612026,"Fabric Making",1,"expense_direct_cost","1001:5016:M","Elaboracion De Tejidos",,
"co_puc_612027",612027,"Manufacture of clothing",1,"expense_direct_cost","1001:5016:M","Elaboracion De Prendas De Vestir",,
"co_puc_612028",612028,"Preparation, Marinade and Storage of Skins",1,"expense_direct_cost","1001:5016:M","Preparacion, Adobo Y Tenido De Pieles",,
"co_puc_612029",612029,"Tanning, Marinating or Preparation of Leather",1,"expense_direct_cost","1001:5016:M","Curtido, Adobo O Preparacion De Cuero",,
"co_puc_612030",612030,"Preparation of suitcases, bags and similar",1,"expense_direct_cost","1001:5016:M","Elaboracion De Maletas, Bolsos Y Similares",,
"co_puc_612031",612031,"Shoe Making",1,"expense_direct_cost","1001:5016:M","Elaboracion De Calzado",,
"co_puc_612032",612032,"Wood Production, Wood and Cork Articles",1,"expense_direct_cost","1001:5016:M","Produccion De Madera, Articulos De Madera Y Corcho",,
"co_puc_612033",612033,"Manufacture of pulp and wood, paper and cardboard products",1,"expense_direct_cost","1001:5016:M","Elaboracion De Pasta Y Productos De Madera, Papel Y Carton",,
"co_puc_612034",612034,"Editions and Publications",1,"expense_direct_cost","1001:5016:M","Ediciones Y Publicaciones",,
"co_puc_612035",612035,"Impression",1,"expense_direct_cost","1001:5016:M","Impresion",,
"co_puc_612036",612036,"Services Related to Publishing and Printing",1,"expense_direct_cost","1001:5016:M","Servicios Relacionados Con La Edicion Y La Impresion",,
"co_puc_612037",612037,"Recording Playback",1,"expense_direct_cost","1001:5016:M","Reproduccion De Grabaciones",,
"co_puc_612038",612038,"Production of Coke Oven Products",1,"expense_direct_cost","1001:5016:M","Elaboracion De Productos De Horno De Coque",,
"co_puc_612039",612039,"Production of Petroleum Refining Products",1,"expense_direct_cost","1001:5016:M","Elaboracion De Productos De La Refinacion De Petroleo",,
"co_puc_612040",612040,"Preparation of Basic Chemical Substances",1,"expense_direct_cost","1001:5016:M","Elaboracion De Sustancias Quimicas Basicas",,
"co_puc_612041",612041,"Preparation of Fertilizers and Nitrogen Compounds",1,"expense_direct_cost","1001:5016:M","Elaboracion De Abonos Y Compuestos De Nitrogeno",,
"co_puc_612042",612042,"Manufacture of plastic and synthetic rubber",1,"expense_direct_cost","1001:5016:M","Elaboracion De Plastico Y Caucho Sintetico",,
"co_puc_612043",612043,"Preparation of Chemical Products for Agricultural Use",1,"expense_direct_cost","1001:5016:M","Elaboracion De Productos Quimicos De Uso Agropecuario",,
"co_puc_612044",612044,"Preparation of Paints, Inks and Putties",1,"expense_direct_cost","1001:5016:M","Elaboracion De Pinturas, Tintas Y Masillas",,
"co_puc_612045",612045,"Preparation of Pharmaceutical and Botanical Products",1,"expense_direct_cost","1001:5016:M","Elaboracion De Productos Farmaceuticos Y Botanicos",,
"co_puc_612046",612046,"Preparation of Soaps, Detergents and Toilet Preparations",1,"expense_direct_cost","1001:5016:M","Elaboracion De Jabones, Detergentes Y Preparados De Tocador",,
"co_puc_612047",612047,"Preparation of other chemical products",1,"expense_direct_cost","1001:5016:M","Elaboracion De Otros Productos Quimicos",,
"co_puc_612048",612048,"Fiber Processing",1,"expense_direct_cost","1001:5016:M","Elaboracion De Fibras",,
"co_puc_612049",612049,"Manufacture of other rubber products",1,"expense_direct_cost","1001:5016:M","Elaboracion De Otros Productos De Caucho",,
"co_puc_612050",612050,"Manufacture of plastic products",1,"expense_direct_cost","1001:5016:M","Elaboracion De Productos De Plastico",,
"co_puc_612051",612051,"Glass Making and Glass Products",1,"expense_direct_cost","1001:5016:M","Elaboracion De Vidrio Y Productos De Vidrio",,
"co_puc_612052",612052,"Manufacture of ceramic, earthenware, stone, clay and porcelain products",1,"expense_direct_cost","1001:5016:M","Elaboracion De Productos De Ceramica, Loza, Piedra, Arcilla Y Porcelana",,
