id,name,account_id,display_name, - ,reconcile,user_type_id:id,chart_template_id:id,tag_ids:id
,,243699,Deterioro Otro Impuesto De Vehículos,group_fin_2_4_imp_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2204_N
l10n_co_budgetary_position.puc_com_2440,2440 - De Espectáculos Públicos,2440,De Espectáculos Públicos,,0,account.data_account_off_sheet,chart_template_comercial,
,,244005,De Espectáculos Públicos,group_fin_2_4_imp_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2204_N
,,244095,Otro Impuesto De Espectáculos Públicos,group_fin_2_4_imp_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2204_N
,,244099,Deterioro Otro Impuesto De Espectáculos Públicos,group_fin_2_4_imp_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2204_N
l10n_co_budgetary_position.puc_com_2444,2444 - De Hidrocarburos Y Minas,2444,De Hidrocarburos Y Minas,,0,account.data_account_off_sheet,chart_template_comercial,
,,244405,De Hidrocarburos,group_fin_2_4_imp_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2204_N
,,244410,De Minas,group_fin_2_4_imp_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2204_N
,,244495,Otro Impuesto De Hidrocarburos Y Minas,group_fin_2_4_imp_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2204_N
,,244499,Deterioro Otro Impuesto De Hidrocarburos Y Minas,group_fin_2_4_imp_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2204_N
l10n_co_budgetary_position.puc_com_2448,2448 - Regalías E Impuestos A La Pequeña Y Mediana Minería,2448,Regalías E Impuestos A La Pequeña Y Mediana Minería,,0,account.data_account_off_sheet,chart_template_comercial,
,,244805,Regalías E Impuestos A La Pequeña Y Mediana Minería,group_fin_2_4_imp_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2204_N
,,244895,Otras Regalías E Impuestos A La Pequeña Y Mediana Minería,group_fin_2_4_imp_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2204_N
,,244899,Deterioro Regalías E Impuestos A La Pequeña Y Mediana Minería,group_fin_2_4_imp_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2204_N
l10n_co_budgetary_position.puc_com_2452,2452 - A Las Exportaciones Cafeteras,2452,A Las Exportaciones Cafeteras,,0,account.data_account_off_sheet,chart_template_comercial,
,,245205,A Las Exportaciones Cafeteras,group_fin_2_4_imp_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2204_N
,,245295,Otro Impuesto A Las Exportaciones Cafeteras,group_fin_2_4_imp_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2204_N
,,245299,Deterioro Otro Impuesto A Las Exportaciones Cafeteras,group_fin_2_4_imp_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2204_N
l10n_co_budgetary_position.puc_com_2456,2456 - A Las Importaciones,2456,A Las Importaciones,,0,account.data_account_off_sheet,chart_template_comercial,
,,245605,A Las Importaciones,group_fin_2_4_imp_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2204_N
,,245695,Otro Impuesto A Las Importaciones,group_fin_2_4_imp_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2204_N
,,245699,Deterioro Otro Impuesto A Las Importaciones,group_fin_2_4_imp_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2204_N
l10n_co_budgetary_position.puc_com_2460,2460 - Cuotas De Fomento,2460,Cuotas De Fomento,,0,account.data_account_off_sheet,chart_template_comercial,
,,246005,Cuotas De Fomento,group_fin_2_4_imp_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2204_N
,,246095,Otro Impuesto A Cuotas De Fomento,group_fin_2_4_imp_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2204_N
,,246099,Deterioro Otro Impuesto A Cuotas De Fomento,group_fin_2_4_imp_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2204_N
l10n_co_budgetary_position.puc_com_2464,"2464 - De Licores, Cervezas Y Cigarrillos",2464,"De Licores, Cervezas Y Cigarrillos",,0,account.data_account_off_sheet,chart_template_comercial,
,,246405,De Licores,group_fin_2_4_imp_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2204_N
,,246410,De Cervezas,group_fin_2_4_imp_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2204_N
,,246415,De Cigarrillos,group_fin_2_4_imp_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2204_N
,,246495,"Otro Impuesto De Licores, Cervezas Y Cigarrillos",group_fin_2_4_imp_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2204_N
,,246499,"Deterioro Otro Impuesto De Licores, Cervezas Y Cigarrillos",group_fin_2_4_imp_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2204_N
l10n_co_budgetary_position.puc_com_2468,2468 - Al Sacrificio De Ganado,2468,Al Sacrificio De Ganado,,0,account.data_account_off_sheet,chart_template_comercial,
,,246805,Al Sacrificio De Ganado,group_fin_2_4_imp_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2204_N
,,246895,Otro Impuesto Al Sacrificio De Ganado,group_fin_2_4_imp_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2204_N
,,246899,Deterioro Otro Impuesto Al Sacrificio De Ganado,group_fin_2_4_imp_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2204_N
l10n_co_budgetary_position.puc_com_2472,2472 - Al Azar Y Juegos,2472,Al Azar Y Juegos,,0,account.data_account_off_sheet,chart_template_comercial,
,,247205,Al Azar Y Juegos,group_fin_2_4_imp_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2204_N
,,247295,Otro Impuesto Al Azar Y Juegos,group_fin_2_4_imp_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2204_N
,,247299,Deterioro Deterioro Otro Impuesto Al Azar Y Juegos,group_fin_2_4_imp_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2204_N
l10n_co_budgetary_position.puc_com_2476,2476 - Gravámenes Y Regalías Por Utilización Del Suelo,2476,Gravámenes Y Regalías Por Utilización Del Suelo,,0,account.data_account_off_sheet,chart_template_comercial,
,,247605,Gravámenes Y Regalías Por Utilización Del Suelo,group_fin_2_4_imp_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2204_N
,,247695,Otros Gravámenes Y Regalías Por Utilización Del Suelo,group_fin_2_4_imp_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2204_N
,,247699,Deterioro Gravámenes Y Regalías Por Utilización Del Suelo,group_fin_2_4_imp_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2204_N
l10n_co_budgetary_position.puc_com_2495,2495 - Otros,2495,Otros,,0,account.data_account_off_sheet,chart_template_comercial,
,,249505,Otros,group_fin_2_4_imp_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2204_N
,,249510,Impuesto Nacional Al Consumo,group_fin_2_4_imp_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2204_N
,,249595,Otros Impuestos,group_fin_2_4_imp_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2204_N
,,249599,Deterioro Impuestos,group_fin_2_4_imp_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2204_N
l10n_co_budgetary_position.puc_com_25,25 - Obligaciones Laborales,25,Obligaciones Laborales,,0,account.data_account_off_sheet,chart_template_comercial,
l10n_co_budgetary_position.puc_com_2505,2505 - Salarios Por Pagar,2505,Salarios Por Pagar,,0,account.data_account_off_sheet,chart_template_comercial,
,,250505,Salarios Por Pagar,group_fin_2_3_ben_emp,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2205_N
,,250595,Otros Salarios Por Pagar,group_fin_2_3_ben_emp,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2205_N
,,250599,Deterioro Salarios Por Pagar,group_fin_2_3_ben_emp,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2205_N
l10n_co_budgetary_position.puc_com_2510,2510 - Cesantías Consolidadas,2510,Cesantías Consolidadas,,0,account.data_account_off_sheet,chart_template_comercial,
,,251005,Ley Laboral Anterior,group_fin_2_3_ben_emp,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2205_N
,,251010,Ley 50 De 1990 Y Normas Posteriores,group_fin_2_3_ben_emp,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2205_N
,,251095,Otras Cesantías Consolidadas,group_fin_2_3_ben_emp,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2205_N
,,251099,Deterioro Cesantías Consolidadas,group_fin_2_3_ben_emp,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2205_N
l10n_co_budgetary_position.puc_com_2515,2515 - Intereses Sobre Cesantías,2515,Intereses Sobre Cesantías,,0,account.data_account_off_sheet,chart_template_comercial,
,,251505,Intereses Sobre Cesantías,group_fin_2_3_ben_emp,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2205_N
,,251595,Otros Intereses Sobre Cesantías,group_fin_2_3_ben_emp,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2205_N
,,251599,Deterioro Intereses Sobre Cesantías,group_fin_2_3_ben_emp,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2205_N
l10n_co_budgetary_position.puc_com_2520,2520 - Prima De Servicios,2520,Prima De Servicios,,0,account.data_account_off_sheet,chart_template_comercial,
,,252005,Prima De Servicios,group_fin_2_3_ben_emp,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2205_N
,,252095,Otras Prima De Servicios,group_fin_2_3_ben_emp,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2205_N
,,252099,Deterioro Prima De Servicios,group_fin_2_3_ben_emp,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2205_N
l10n_co_budgetary_position.puc_com_2525,2525 - Vacaciones Consolidadas,2525,Vacaciones Consolidadas,,0,account.data_account_off_sheet,chart_template_comercial,
,,252505,Vacaciones Consolidadas,group_fin_2_3_ben_emp,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2205_N
,,252595,Otras Vacaciones Consolidadas,group_fin_2_3_ben_emp,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2205_N
,,252599,Deterioro Vacaciones Consolidadas,group_fin_2_3_ben_emp,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2205_N
l10n_co_budgetary_position.puc_com_2530,2530 - Prestaciones Extralegales,2530,Prestaciones Extralegales,,0,account.data_account_off_sheet,chart_template_comercial,
,,253005,Primas,group_fin_2_3_ben_emp,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2205_N
,,253010,Auxilios,group_fin_2_3_ben_emp,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2205_N
,,253015,Dotación Y Suministro A Trabajadores,group_fin_2_3_ben_emp,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2205_N
,,253020,Bonificaciones,group_fin_2_3_ben_emp,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2205_N
,,253025,Seguros,group_fin_2_3_ben_emp,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2205_N
,,253095,Otras Prestaciones Extralegales,group_fin_2_3_ben_emp,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2205_N
,,253099,Deterioro Prestaciones Extralegales,group_fin_2_3_ben_emp,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2205_N
l10n_co_budgetary_position.puc_com_2532,2532 - Pensiones Por Pagar,2532,Pensiones Por Pagar,,0,account.data_account_off_sheet,chart_template_comercial,
,,253205,Pensiones Por Pagar,group_fin_2_3_ben_emp,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2205_N
,,253295,Otras Pensiones Por Pagar,group_fin_2_3_ben_emp,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2205_N
,,253299,Deterioro Pensiones Por Pagar,group_fin_2_3_ben_emp,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2205_N
l10n_co_budgetary_position.puc_com_2535,2535 - Cuotas Partes Pensiones De Jubilación,2535,Cuotas Partes Pensiones De Jubilación,,0,account.data_account_off_sheet,chart_template_comercial,
,,253505,Cuotas Partes Pensiones De Jubilación,group_fin_2_3_ben_emp,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2205_N
,,253595,Otras Cuotas Partes Pensiones De Jubilación,group_fin_2_3_ben_emp,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2205_N
,,253599,Deterioro Cuotas Partes Pensiones De Jubilación,group_fin_2_3_ben_emp,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2205_N
l10n_co_budgetary_position.puc_com_2540,2540 - Indemnizaciones Laborales,2540,Indemnizaciones Laborales,,0,account.data_account_off_sheet,chart_template_comercial,
,,254005,Indemnizaciones Laborales,group_fin_2_3_ben_emp,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2205_N
,,254095,Otras Indemnizaciones Laborales,group_fin_2_3_ben_emp,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2205_N
,,254099,Deterioro Indemnizaciones Laborales,group_fin_2_3_ben_emp,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2205_N
l10n_co_budgetary_position.puc_com_26,26 - Pasivos Estimados Y Provisiones,26,Pasivos Estimados Y Provisiones,,0,account.data_account_off_sheet,chart_template_comercial,
l10n_co_budgetary_position.puc_com_2605,2605 - Para Costos Y Gastos,2605,Para Costos Y Gastos,,0,account.data_account_off_sheet,chart_template_comercial,
,,260505,Intereses,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2203_N
,,260510,Comisiones,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2203_N
,,260515,Honorarios,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,260520,Servicios Técnicos,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,260525,"Transportes, Fletes Y Acarreos",group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,260530,Gastos De Viaje,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,260535,Servicios Públicos,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,260540,Regalías,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,260545,Garantías,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,260550,Materiales Y Repuestos,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,260595,Otros Estimados Y Provisiones Para Costos Y Gastos,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,260599,Deterioro Estimados Y Provisiones Para Costos Y Gastos,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
l10n_co_budgetary_position.puc_com_2610,2610 - Para Obligaciones Laborales,2610,Para Obligaciones Laborales,,0,account.data_account_off_sheet,chart_template_comercial,
,,261005,Cesantías,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2205_N
,,261010,Intereses Sobre Cesantías,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2205_N
,,261015,Vacaciones,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2205_N
,,261020,Prima De Servicios,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2205_N
,,261025,Prestaciones Extralegales,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2205_N
,,261030,Viáticos,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2205_N
,,261095,Otros Para Obligaciones Laborales,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2205_N
,,261099,Deterioro Para Obligaciones Laborales,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2205_N
l10n_co_budgetary_position.puc_com_2615,2615 - Para Obligaciones Fiscales,2615,Para Obligaciones Fiscales,,0,account.data_account_off_sheet,chart_template_comercial,
,,261505,De Renta Y Complementarios,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2204_N
,,261510,De Industria Y Comercio,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2204_N
,,261515,Tasa Por Utilización De Puertos,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2204_N
,,261520,De Vehículos,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2204_N
,,261525,De Hidrocarburos Y Minas,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2204_N
,,261595,Otros Para Obligaciones Fiscales,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2204_N
,,261599,Deterioro Para Obligaciones Fiscales,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2204_N
l10n_co_budgetary_position.puc_com_2620,2620 - Pensiones De Jubilación,2620,Pensiones De Jubilación,,0,account.data_account_off_sheet,chart_template_comercial,
,,262005,Cálculo Actuarial Pensiones De Jubilación,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2205_N
,,262010,Pensiones De Jubilación Por Amortizar (Db),group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2205_N
,,262095,Otros Para Pensiones De Jubilación,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2205_N
,,262099,Deterioro Para Pensiones De Jubilación,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2205_N
l10n_co_budgetary_position.puc_com_2625,2625 - Para Obras De Urbanismo,2625,Para Obras De Urbanismo,,0,account.data_account_off_sheet,chart_template_comercial,
,,262505,Acueducto Y Alcantarillado,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,262510,Energía Eléctrica,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,262515,Teléfonos,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,262595,Otros Para Obras De Urbanismo,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,262599,Deterioro Para Obras De Urbanismo,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
l10n_co_budgetary_position.puc_com_2630,2630 - Para Mantenimiento Y Reparaciones,2630,Para Mantenimiento Y Reparaciones,,0,account.data_account_off_sheet,chart_template_comercial,
,,263005,Terrenos,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,263010,Construcciones Y Edificaciones,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,263015,Maquinaria Y Equipo,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,263020,Equipo De Oficina,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,263025,Equipo De Computación Y Comunicación,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,263030,Equipo Médico-Científico,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,263035,Equipo De Hoteles Y Restaurantes,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,263040,Flota Y Equipo De Transporte,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,263045,Flota Y Equipo Fluvial Y/O Marítimo,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,263050,Flota Y Equipo Aéreo,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,263055,Flota Y Equipo Férreo,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,263060,"Acueductos, Plantas Y Redes",group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,263065,Armamento De Vigilancia,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,263070,Envases Y Empaques,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,263075,Plantaciones Agrícolas Y Forestales,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,263080,Vías De Comunicación,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,263085,Pozos Artesianos,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,263095,Otros Para Mantenimiento Y Reparaciones,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,263099,Deterioro Para Mantenimiento Y Reparaciones,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
l10n_co_budgetary_position.puc_com_2635,2635 - Para Contingencias,2635,Para Contingencias,,0,account.data_account_off_sheet,chart_template_comercial,
,,263505,Multas Y Sanciones Autoridades Administrativas,group_fin_2_2_obl_fin,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,263510,Intereses Por Multas Y Sanciones,group_fin_2_2_obl_fin,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,263515,Reclamos,group_fin_2_2_obl_fin,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,263520,Laborales,group_fin_2_2_obl_fin,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,263525,Civiles,group_fin_2_2_obl_fin,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,263530,Penales,group_fin_2_2_obl_fin,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,263535,Administrativos,group_fin_2_2_obl_fin,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,263540,Comerciales,group_fin_2_2_obl_fin,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,263595,Otros Para Contingencias,group_fin_2_2_obl_fin,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,263599,Deterioro Para Contingencias,group_fin_2_2_obl_fin,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
l10n_co_budgetary_position.puc_com_2640,2640 - Para Obligaciones De Garantías,2640,Para Obligaciones De Garantías,,0,account.data_account_off_sheet,chart_template_comercial,
,,264005,Para Obligaciones De Garantías,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,264095,Otros Para Obligaciones De Garantías,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,264099,Deterioro Para Obligaciones De Garantías,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
l10n_co_budgetary_position.puc_com_2695,2695 - Provisiones Diversas,2695,Provisiones Diversas,,0,account.data_account_off_sheet,chart_template_comercial,
,,269505,Para Beneficencia,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,269510,Para Comunicaciones,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,269515,Para Pérdida En Transporte,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,269520,Para Operación,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,269525,Para Protección De Bienes Agotables,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,269530,Para Ajustes En Redención De Unidades,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,269535,Autoseguro,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,269540,Planes Y Programas De Reforestación Y Electrificación,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,269595,Otras Provisiones Diversas,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,269999,Deterioro Provisiones Diversas,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
l10n_co_budgetary_position.puc_com_27,27 - Diferidos,27,Diferidos,,0,account.data_account_off_sheet,chart_template_comercial,
l10n_co_budgetary_position.puc_com_2705,2705 - Ingresos Recibidos Por Anticipado,2705,Ingresos Recibidos Por Anticipado,,0,account.data_account_off_sheet,chart_template_comercial,
,,270505,Intereses,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2203_N
,,270510,Comisiones,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2203_N
,,270515,Arrendamientos,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,270520,Honorarios,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,270525,Servicios Técnicos,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,270530,De Suscriptores,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,270535,"Transportes, Fletes Y Acarreos",group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,270540,Mercancía En Tránsito Ya Vendida,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,270545,Matrículas Y Pensiones,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
