id,code,name,name@esp,group_id:id,reconcile,account_type,chart_template_id:id,tag_ids:id
niif_sol_613568,613568,Sale of Professional and Scientific Equipment,Venta De Equipo Profesional Y Científico,group_fin_6_2_cos_ven,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_613570,613570,Sale of Lotteries Raffles Chance Bets and Similar,Venta De Loterías Rifas Chance Apuestas Y Similares,group_fin_6_2_cos_ven,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_613572,613572,Repair of Personal Effects and Appliances,Reparación De Efectos Personales Y Electrodomésticos,group_fin_6_2_cos_ven,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_613595,613595,Sale of Other Products,Venta De Otros Productos,group_fin_6_2_cos_ven,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_6140,6140,Hotels and restaurants,Hoteles Y Restaurantes,,0,off_balance,chart_template_niif_solidario,
niif_sol_614005,614005,Hospitality,Hotelería,group_fin_6_2_cos_ven,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_614010,614010,Camping and Other Types of Accommodation,Campamento Y Otros Tipos De Hospedaje,group_fin_6_2_cos_ven,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_614015,614015,Restaurants,Restaurantes,group_fin_6_2_cos_ven,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_614020,614020,Bars and Canteens,Bares Y Cantinas,group_fin_6_2_cos_ven,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_614095,614095,Related Activities Hotels and Restaurants,Actividades Conexas Hoteles Y Restaurantes,group_fin_6_2_cos_ven,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_6145,6145,Transportation Storage and Communications,Transporte Almacenamiento Y Comunicaciones,,0,off_balance,chart_template_niif_solidario,
niif_sol_614505,614505,Road Transport Service,Servicio De Transporte Por Carretera,group_fin_6_2_cos_ven,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_614510,614510,Rail Transportation Service,Servicio De Transporte Por Vía Férrea,group_fin_6_2_cos_ven,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_614515,614515,Water Transportation Service,Servicio De Transporte Por Vía Acuática,group_fin_6_2_cos_ven,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_614520,614520,Air Transportation Service,Servicio De Transporte Por Vía Aérea,group_fin_6_2_cos_ven,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_614525,614525,Pipeline Transportation Service,Servicio De Transporte Por Tuberías,group_fin_6_2_cos_ven,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_614530,614530,Cargo Handling,Manipulación De Carga,group_fin_6_2_cos_ven,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_614535,614535,Storage and Deposit,Almacenamiento Y Depósito,group_fin_6_2_cos_ven,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_614540,614540,Complementary Services for Transportation,Servicios Complementarios Para El Transporte,group_fin_6_2_cos_ven,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_614545,614545,Travel agencies,Agencias De Viaje,group_fin_6_2_cos_ven,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_614550,614550,Other Transportation Agencies,Otras Agencias De Transporte,group_fin_6_2_cos_ven,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_614555,614555,Postal And Mail Service,Servicio Postal Y De Correo,group_fin_6_2_cos_ven,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_614560,614560,Telephone service,Servicio Telefónico,group_fin_6_2_cos_ven,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_614570,614570,Data Transmission Service,Servicio De Transmisión De Datos,group_fin_6_2_cos_ven,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_614575,614575,Radio and Cable Television Service,Servicio De Radio Y Televisión Por Cable,group_fin_6_2_cos_ven,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_614580,614580,Transmission of sound and images by contract,Transmisión De Sonido E Imágenes Por Contrato,group_fin_6_2_cos_ven,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_614595,614595,Related Activities Transportation Storage and Communications,Actividades Conexas Transporte Almacenamiento Y Comunicaciones,group_fin_6_2_cos_ven,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_6150,6150,Interest on Bank Credit Deposits and Other Financial Obligations,Intereses De Depósitos De Créditos De Bancos Y Otras Obligaciones Financieras,,0,off_balance,chart_template_niif_solidario,
niif_sol_615005,615005,Interest Ordinary Savings Deposits,Intereses Depósitos De Ahorro Ordinario,group_fin_6_2_cos_ven,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_615010,615010,Interest Term Savings Deposits,Intereses Depósitos De Ahorro A Termino,group_fin_6_2_cos_ven,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_615015,615015,Contractual Savings Interest,Intereses Ahorro Contractual,group_fin_6_2_cos_ven,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_615020,615020,Permanent Savings Interest,Intereses Ahorro Permanente,group_fin_6_2_cos_ven,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_615025,615025,Economic Emergency Contribution,Contribución Emergencia Económica,group_fin_6_2_cos_ven,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_615035,615035,Bank Credit Interest,Intereses De Créditos De Bancos,group_fin_6_2_cos_ven,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_615095,615095,Other Interest on Bank Credit Deposits and Other Financial Obligations,Otros Intereses De Depósitos De Créditos De Bancos Y Otras Obligaciones Financieras,group_fin_6_2_cos_ven,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_6155,6155,Real Estate Business and Rental Activities,Actividades Inmobiliarias Empresariales Y De Alquiler,,0,off_balance,chart_template_niif_solidario,
niif_sol_615505,615505,Real Estate Business and Rental Activities,Actividades Inmobiliarias Empresariales Y De Alquiler,group_fin_6_2_cos_ven,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_615595,615595,Other Real Estate Business and Rental Activities,Otros Actividades Inmobiliarias Empresariales Y De Alquiler,group_fin_6_2_cos_ven,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_6160,6160,Teaching,Enseñanza,,0,off_balance,chart_template_niif_solidario,
niif_sol_616005,616005,Teaching,Enseñanza,group_fin_6_2_cos_ven,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_616095,616095,Other Teaching,Otros Enseñanza,group_fin_6_2_cos_ven,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_6165,6165,Social and Health Services,Servicios Sociales Y De Salud,,0,off_balance,chart_template_niif_solidario,
niif_sol_616505,616505,Social and Health Services,Servicios Sociales Y De Salud,group_fin_6_2_cos_ven,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_616595,616595,Other Social and Health Services,Otros Servicios Sociales Y De Salud,group_fin_6_2_cos_ven,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_6170,6170,Other Social and Personal Community Service Activities,Otras Actividades De Servicios Comunitarios Sociales Y Personales,,0,off_balance,chart_template_niif_solidario,
niif_sol_617005,617005,Other Social and Personal Community Service Activities,Otras Actividades De Servicios Comunitarios Sociales Y Personales,group_fin_6_2_cos_ven,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_617095,617095,Others Other Social and Personal Community Service Activities,Otros Otras Actividades De Servicios Comunitarios Sociales Y Personales,group_fin_6_2_cos_ven,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_6175,6175,For Difference In Exchange,Por Diferencia En Cambio,,0,off_balance,chart_template_niif_solidario,
niif_sol_617505,617505,For Difference In Exchange,Por Diferencia En Cambio,group_fin_6_2_cos_ven,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_617595,617595,Others For Difference In Exchange,Otros Por Diferencia En Cambio,group_fin_6_2_cos_ven,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_62,62,Shopping,Compras,,0,off_balance,chart_template_niif_solidario,
niif_sol_6205,6205,Of Goods,De Mercancías,,0,off_balance,chart_template_niif_solidario,
niif_sol_620505,620505,Of Goods,De Mercancías,group_fin_6_2_cos_ven,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_620595,620595,Other Purchases of Goods,Otros Compras De Mercancías,group_fin_6_2_cos_ven,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_6210,6210,Raw material,De Materias Primas,,0,off_balance,chart_template_niif_solidario,
niif_sol_621005,621005,Raw material,De Materias Primas,group_fin_6_2_cos_ven,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_621095,621095,Other Raw Material Purchases,Otros Compras De Materias Primas,group_fin_6_2_cos_ven,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_6215,6215,Of Indirect Materials,De Materiales Indirectos,,0,off_balance,chart_template_niif_solidario,
niif_sol_621505,621505,Of Indirect Materials,De Materiales Indirectos,group_fin_6_2_cos_ven,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_621595,621595,Other Indirect Material Purchases,Otros Compras De Materiales Indirectos,group_fin_6_2_cos_ven,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_6220,6220,Returns (Cr),Devoluciones (Cr),,0,off_balance,chart_template_niif_solidario,
niif_sol_622005,622005,Returns (Cr),Devoluciones (Cr),group_fin_6_2_cos_ven,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_622095,622095,Other Returns (Cr),Otros Devoluciones (Cr),group_fin_6_2_cos_ven,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_7,7,Production or Operation Costs,Costos De Producción O De Operación,,0,off_balance,chart_template_niif_solidario,
niif_sol_71,71,Production costs,Costos De Producción,,0,off_balance,chart_template_niif_solidario,
niif_sol_7105,7105,Direct Labor,Mano De Obra Directa,,0,off_balance,chart_template_niif_solidario,
niif_sol_710505,710505,Direct Labor,Mano De Obra Directa,group_fin_6_4_otr_cos,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_710595,710595,Other Direct Labor Production Costs,Otros Mano De Obra Directa De Costos De Producción,group_fin_6_4_otr_cos,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_7110,7110,Indirect costs,Costos Indirectos,,0,off_balance,chart_template_niif_solidario,
niif_sol_711005,711005,Indirect costs,Costos Indirectos,group_fin_6_4_otr_cos,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_711095,711095,Other Indirect Production Costs,Otros Costos Indirectos De Producción,group_fin_6_4_otr_cos,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_7115,7115,Service Contracts,Contratos De Servicios,,0,off_balance,chart_template_niif_solidario,
niif_sol_711505,711505,Service Contracts,Contratos De Servicios,group_fin_6_4_otr_cos,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_711595,711595,Other Production Cost Service Contracts,Otros Contratos De Servicios De Costos De Producción,group_fin_6_4_otr_cos,1,expense_direct_cost,chart_template_niif_solidario,aat_1001_5016_M
niif_sol_8,8,Financial Disclosure Accounts - Debtors,Cuentas De Revelación De Información Financiera - Deudoras,,0,off_balance,chart_template_niif_solidario,
niif_sol_81,81,Contingent Debtors,Deudoras Contingentes,,0,off_balance,chart_template_niif_solidario,
niif_sol_8105,8105,Goods and Securities Delivered into Custody,Bienes Y Valores Entregados En Custodia,,0,off_balance,chart_template_niif_solidario,
niif_sol_810505,810505,Goods and Securities Delivered into Custody,Bienes Y Valores Entregados En Custodia,,0,off_balance,chart_template_niif_solidario,
niif_sol_8110,8110,Goods and Securities Delivered as Guarantee,Bienes Y Valores Entregados En Garantía,,0,off_balance,chart_template_niif_solidario,
niif_sol_811005,811005,Goods and Securities Delivered as Guarantee,Bienes Y Valores Entregados En Garantía,,0,off_balance,chart_template_niif_solidario,
niif_sol_8115,8115,Credit Portfolio Interest,Intereses Cartera De Créditos,,0,off_balance,chart_template_niif_solidario,
niif_sol_811505,811505,Credit Portfolio Interest,Intereses Cartera De Créditos,,0,off_balance,chart_template_niif_solidario,
niif_sol_83,83,Control Debtors,Deudoras De Control,,0,off_balance,chart_template_niif_solidario,
niif_sol_8305,8305,Credits In Favor Not Used,Créditos A Favor No Utilizados,,0,off_balance,chart_template_niif_solidario,
niif_sol_830505,830505,Credits In Favor Not Used,Créditos A Favor No Utilizados,,0,off_balance,chart_template_niif_solidario,
niif_sol_8310,8310,Write-off Assets,Activos Castigados,,0,off_balance,chart_template_niif_solidario,
niif_sol_831005,831005,Write-off Assets,Activos Castigados,,0,off_balance,chart_template_niif_solidario,
niif_sol_8315,8315,Goods Delivered In Custody,Bienes Entregados En Custodia,,0,off_balance,chart_template_niif_solidario,
niif_sol_831505,831505,Goods Delivered In Custody,Bienes Entregados En Custodia,,0,off_balance,chart_template_niif_solidario,
niif_sol_8320,8320,Fully Depreciated Assets Depleted Or Amortized,Activos Totalmente Depreciados Agotados O Amortizados,,0,off_balance,chart_template_niif_solidario,
niif_sol_832005,832005,Fully Depreciated Assets Depleted Or Amortized,Activos Totalmente Depreciados Agotados O Amortizados,,0,off_balance,chart_template_niif_solidario,
niif_sol_8325,8325,Other Control Debtor Accounts,Otras Cuentas Deudoras De Control,,0,off_balance,chart_template_niif_solidario,
niif_sol_832505,832505,Other Control Debtor Accounts,Otras Cuentas Deudoras De Control,,0,off_balance,chart_template_niif_solidario,
niif_sol_832595,832595,Other Other Control Debtor Accounts,Otras Otras Cuentas Deudoras De Control,,0,off_balance,chart_template_niif_solidario,
niif_sol_86,86,Contingent Debtors Against (Cr),Deudoras Contingentes Por Contra (Cr),,0,off_balance,chart_template_niif_solidario,
niif_sol_8605,8605,Contingent Debtors Against (Cr),Deudoras Contingentes Por Contra (Cr),,0,off_balance,chart_template_niif_solidario,
niif_sol_860505,860505,Contingent Debtors Against (Cr),Deudoras Contingentes Por Contra (Cr),,0,off_balance,chart_template_niif_solidario,
niif_sol_88,88,Contra Control Debtors (Cr),Deudoras De Control Por Contra (Cr),,0,off_balance,chart_template_niif_solidario,
niif_sol_8805,8805,Contra Control Debtors (Cr),Deudoras De Control Por Contra (Cr),,0,off_balance,chart_template_niif_solidario,
niif_sol_880505,880505,Contra Control Debtors (Cr),Deudoras De Control Por Contra (Cr),,0,off_balance,chart_template_niif_solidario,
niif_sol_9,9,Financial Disclosure Accounts - Creditors,Cuentas De Revelación De Información Financiera - Acreedoras,,0,off_balance,chart_template_niif_solidario,
niif_sol_91,91,Contingent Creditors,Acreedoras Contingentes,,0,off_balance,chart_template_niif_solidario,
niif_sol_9105,9105,Assets and Values Received in Custody,Bienes Y Valores Recibidos En Custodia,,0,off_balance,chart_template_niif_solidario,
niif_sol_910505,910505,Assets and Values Received in Custody,Bienes Y Valores Recibidos En Custodia,,0,off_balance,chart_template_niif_solidario,
niif_sol_9110,9110,Goods and Values Received as Collateral,Bienes Y Valores Recibidos En Garantía,,0,off_balance,chart_template_niif_solidario,
niif_sol_911005,911005,Goods and Values Received as Collateral,Bienes Y Valores Recibidos En Garantía,,0,off_balance,chart_template_niif_solidario,
niif_sol_9115,9115,Approved Credits Not Disbursed,Créditos Aprobados No Desembolsados,,0,off_balance,chart_template_niif_solidario,
niif_sol_911505,911505,Approved Credits Not Disbursed,Créditos Aprobados No Desembolsados,,0,off_balance,chart_template_niif_solidario,
niif_sol_9120,9120,Litigation And/Or Lawsuits,Litigios Y/O Demandas,,0,off_balance,chart_template_niif_solidario,
niif_sol_912005,912005,Litigation And/Or Lawsuits,Litigios Y/O Demandas,,0,off_balance,chart_template_niif_solidario,
niif_sol_9125,9125,Other Contingent Liabilities,Otras Responsabilidades Contingentes,,0,off_balance,chart_template_niif_solidario,
niif_sol_912505,912505,Other Contingent Liabilities,Otras Responsabilidades Contingentes,,0,off_balance,chart_template_niif_solidario,
niif_sol_93,93,Control Creditors,Acreedoras De Control,,0,off_balance,chart_template_niif_solidario,
niif_sol_9305,9305,Goods Received in Consignment,Mercancías Recibidas En Consignación,,0,off_balance,chart_template_niif_solidario,
niif_sol_930505,930505,Goods Received in Consignment,Mercancías Recibidas En Consignación,,0,off_balance,chart_template_niif_solidario,
niif_sol_9310,9310,Goods Received from Third Parties,Bienes Recibidos De Terceros,,0,off_balance,chart_template_niif_solidario,
niif_sol_931005,931005,Goods Received from Third Parties,Bienes Recibidos De Terceros,,0,off_balance,chart_template_niif_solidario,
niif_sol_9325,9325,Other Control Creditors,Otras Acreedoras De Control,,0,off_balance,chart_template_niif_solidario,
niif_sol_932505,932505,Other Control Creditors,Otras Acreedoras De Control,,0,off_balance,chart_template_niif_solidario,
niif_sol_96,96,Creditors Against (Db),Acreedoras Por Contra (Db),,0,off_balance,chart_template_niif_solidario,
niif_sol_9605,9605,Contingent Liabilities On the Contrary,Responsabilidades Contingentes Por El Contrario,,0,off_balance,chart_template_niif_solidario,
niif_sol_960505,960505,Contingent Liabilities On the Contrary,Responsabilidades Contingentes Por El Contrario,,0,off_balance,chart_template_niif_solidario,
niif_sol_98,98,Contra Control Creditors (Cr),Acreedoras De Control Por Contra (Cr),,0,off_balance,chart_template_niif_solidario,
niif_sol_9805,9805,Contra Control Creditors (Cr),Acreedoras De Control Por Contra (Cr),,0,off_balance,chart_template_niif_solidario,
niif_sol_980505,980505,Contra Control Creditors (Cr),Acreedoras De Control Por Contra (Cr),,0,off_balance,chart_template_niif_solidario,
id,code,name,name@esp,group_id:id,reconcile,account_type,,tag_ids:id
puc_com_000000,0,Co Commercial Puc Raiz,Co Comercial Puc Raiz,,0,off_balance,chart_template_comercial,
puc_com_100000,100000,Asset,Activo,,0,off_balance,chart_template_comercial,
puc_com_110000,110000,Available,Disponible,,0,off_balance,chart_template_comercial,
puc_com_110500,110500,Cash,Dinero,,0,off_balance,chart_template_comercial,
puc_com_110505,110505,General Cash,Efectivo general,group_1_1_efe_equ,1,asset_cash,chart_template_comercial,
puc_com_110510,110510,Minor Cash,Efectivo menor,group_1_1_efe_equ,1,asset_cash,chart_template_comercial,
puc_com_110515,110515,Foreing Currency,Moneda extranjera,group_1_1_efe_equ,1,asset_cash,chart_template_comercial,
puc_com_110595,110595,Other Cash,Otro efectivo,group_1_1_efe_equ,1,asset_cash,chart_template_comercial,
puc_com_110599,110599,Internal Transfer,Transferencia interna,group_1_1_efe_equ,1,asset_cash,chart_template_comercial,
puc_com_111000,111000,Banks,Bancos,,0,off_balance,chart_template_comercial,
puc_com_111005,111005,Local Currency,Moneda local,group_1_1_efe_equ,1,asset_cash,chart_template_comercial,aat_1012_1110_K
puc_com_111010,111010,Foreign Currency,Moneda extranjera,group_1_1_efe_equ,1,asset_cash,chart_template_comercial,aat_1012_1110_K
puc_com_111095,111095,Otros Bancos,Otros Bancos,,1,asset_cash,chart_template_comercial,aat_1012_1110_K
puc_com_111500,111500,Remittances in Transit,Remesas en Tránsito,,0,off_balance,chart_template_comercial,
puc_com_111505,111505,Local Currency,Moneda local,group_1_1_efe_equ,1,asset_cash,chart_template_comercial,aat_1012_1110_K
puc_com_111510,111510,Forign Currency,moneda extranjera,group_1_1_efe_equ,1,asset_cash,chart_template_comercial,aat_1012_1110_K
puc_com_111595,111595,Other Remittances,Otras remesas,group_1_1_efe_equ,1,asset_cash,chart_template_comercial,aat_1012_1110_K
puc_com_111599,111599,Deterioration of Remittances,Deterioro de las remesas,group_1_1_efe_equ,1,asset_cash,chart_template_comercial,aat_1012_1110_K
puc_com_112000,112000,Saving Account,Cuenta de ahorro,,0,off_balance,chart_template_comercial,
puc_com_112005,112005,Banks,Bancos,group_1_1_efe_equ,1,asset_cash,chart_template_comercial,aat_1012_1110_K
puc_com_112010,112010,Savings and Housing Corporations,Corporaciones de Ahorro y Vivienda,group_1_1_efe_equ,1,asset_cash,chart_template_comercial,aat_1012_1110_K
puc_com_112015,112015,Financial Cooperative Organizations,Organizaciones cooperativas financieras,group_1_1_efe_equ,1,asset_cash,chart_template_comercial,aat_1012_1110_K
puc_com_112095,112095,Other Saving Accounts,Otras cuentas de ahorro,group_1_1_efe_equ,1,asset_cash,chart_template_comercial,aat_1012_1110_K
puc_com_112500,112500,Funds,Fondos,,0,off_balance,chart_template_comercial,
puc_com_112505,112505,Revolving Local Currency,Moneda local rotatoria,group_1_1_efe_equ,1,asset_cash,chart_template_comercial,aat_1012_1110_K
puc_com_112510,112510,Revolving Forign Currency,Moneda extranjera rotatoria,group_1_1_efe_equ,1,asset_cash,chart_template_comercial,aat_1012_1110_K
puc_com_112515,112515,Special Local Currency,Moneda local especial,group_1_1_efe_equ,1,asset_cash,chart_template_comercial,aat_1012_1110_K
puc_com_112520,112520,Special Forign Currency,Moneda Extranjera Especial,group_1_1_efe_equ,1,asset_cash,chart_template_comercial,aat_1012_1110_K
puc_com_112525,112525,Amortization Cover Local Currency,Cobertura de Amortización Moneda Local,group_1_1_efe_equ,1,asset_cash,chart_template_comercial,aat_1012_1110_K
puc_com_112530,112530,Amortization Cover Local currency,Cobertura de Amortización Moneda local,group_1_1_efe_equ,1,asset_cash,chart_template_comercial,aat_1012_1110_K
puc_com_112595,112595,Other Funds,Otros fondos,group_1_1_efe_equ,1,asset_cash,chart_template_comercial,aat_1012_1110_K
puc_com_112599,112599,Dterioretion Funds,Fondos de deterioro,group_1_1_efe_equ,1,asset_cash,chart_template_comercial,aat_1012_1110_K
puc_com_120000,120000,Investment,Inversión,,0,off_balance,chart_template_comercial,
puc_com_120500,120500,Stocks Acciones,Acciones de acciones,,0,off_balance,chart_template_comercial,
puc_com_120505,120505,Agriculture Hunting and Forestry,"Agricultura, Ganadería, Caza Y Silvicultura",group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_120510,120510,Fishing,Pesca,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_120515,120515,Mining and Quarrying,Minas y canteras,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_120520,120520,Manufacturing industry,Industria manufacturera,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_120525,120525,"Electricity, Gas And Water Supply",Suministro de electricidad,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_120530,120530,Construction,Construcción,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_120535,120535,Wholesale and Retail,Venta al por mayor y al por menor,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_120540,120540,Hotels And Restaurants,Hoteles Y Restaurantes,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_120545,120545,Transportation Storage and Communications,"Transporte, Almacenamiento Y Comunicaciones",group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_120550,120550,Financial Activity,Actividad financiera,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_120555,120555,"Real Estate, Business and Rental Activities",Actividades inmobiliarias,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_120560,120560,Teaching,Enseñando,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_120565,120565,Social and Health Services,Servicios Sociales y de Salud,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_120570,120570,"Other Community, Social and Personal Service Activities",Otras actividades de servicios comunitarios,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_120595,120595,Other Stocks,Otras acciones,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_120599,120599,Deterioretion Stocks,Existencias en deterioro,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_121000,121000,Quotas Or Shares Of Social Interest,Cuotas o acciones de interés social,,0,off_balance,chart_template_comercial,
puc_com_121005,121005,"Agriculture, Livestock, Hunting and Forestry",Agricultura Caza y Silvicultura,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_121010,121010,Fishing,Pesca,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_121015,121015,Mining and Quarrying,Minas y canteras,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_121020,121020,Manufacturing industry,Industria manufacturera,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_121025,121025,"Electricity, Gas and Water Supply",Suministro de Electricidad,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_121030,121030,Construction,Construcción,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_121035,121035,Wholesale and Retail,Venta al por mayor y al por menor,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_121040,121040,Hotels And Restaurants,Hoteles Y Restaurantes,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_121045,121045,"Transportation, Storage and Communications",Transporte,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_121050,121050,Financial Activity,Actividad financiera,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_121055,121055,"Real Estate, Business and Rental Activities",Actividades inmobiliarias,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_121060,121060,Teaching,Enseñando,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_121065,121065,Social and Health Services,Servicios Sociales y de Salud,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_121070,121070,"Other Community, Social and Personal Service Activities",Otras actividades de servicios comunitarios,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_121095,121095,Other Quotas Or Share,Otras cuotas o acciones,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_121099,121099,Deterioretion of Quotas Or Parts,Deterioro de Cuotas o Partes,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_121500,121500,Bonds,Cautiverio,,0,off_balance,chart_template_comercial,
puc_com_121505,121505,Public Bonds local Currency,Bonos Públicos Moneda local,group_1_2_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_121510,121510,Public Bonds Foreign Currency,Bonos Públicos Moneda Extranjera,group_1_2_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_121515,121515,Ordinary Bonds,Bonos Ordinarios,group_1_2_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_121520,121520,Bonds Convertible Into Shares,Bonos convertibles en acciones,group_1_2_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
