"id","code","name","reconcile","account_type","name@es","group_id:id","tag:ids:id"
"co_puc_511527","511527","Commercial Credit Interests",1,"expense","Intereses Creditos Comerciales","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_511528","511528","Payments on behalf of Associates - Commercial Credits",1,"expense","Pagos Por Cuenta De Asociados - Creditos Comerciales","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_511529","511529","General Deterioration of Credit Portfolio",1,"expense","Deterioro General De Cartera De Creditos","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_511530","511530","Credits to Employees",1,"expense","Creditos A Empleados","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_511531","511531","Interest Credits to Employees",1,"expense","Intereses Creditos A Empleados","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_511532","511532","Receivable Agreements",1,"expense","Convenios Por Cobrar","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_511533","511533","Biological Assets At Cost",1,"expense","Activos Biologicos Al Costo","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_511534","511534","Debtors for Sale of Assets",1,"expense","Deudores Por Venta De Bienes","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_511535","511535","Interest Debtors for Sale of Goods",1,"expense","Intereses Deudores Por Venta De Bienes","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_511536","511536","Debtors for the provision of services",1,"expense","Deudores Por Prestacion De Servicios","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_511537","511537","Debtor Interest for Provision of Services",1,"expense","Intereses Deudores Por Prestacion De Servicios","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_511538","511538","Dividends, Shares and Returns",1,"expense","Dividendos, Participaciones Y Retornos","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_511539","511539","Advances",1,"expense","Anticipos","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_511540","511540","Leases",1,"expense","Arrendamientos","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_511541","511541","Tax Advances",1,"expense","Anticipos De Impuestos","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_511542","511542","Purchase and Sale Promises",1,"expense","Promesas De Compra Y Venta","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_511543","511543","Employer Debtors and Companies",1,"expense","Deudores Patronales Y Empresas","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_511544","511544","Pending Responsibilities",1,"expense","Responsabilidades Pendientes","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_511545","511545","Other Accounts Receivable",1,"expense","Otras Cuentas Por Cobrar","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_511546","511546","Property, Plant and Equipment",1,"expense","Propiedad, Planta Y Equipo","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_511547","511547","Investment Properties At Cost",1,"expense","Propiedades De Inversion Al Costo","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_511548","511548","Non-current assets held for sale",1,"expense","Activos No Corrientes Mantenidos Para La Venta","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_511549","511549","Acquired Intangible Assets",1,"expense","Activos Intangibles Adquiridos","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_511550","511550","Intangible Assets",1,"expense","Activos Intangibles","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_511551","511551","Investments Accounted for at Amortized Cost",1,"expense","Inversiones Contabilizadas A Costo Amortizado","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_511552","511552","Investments Accounted for at Fair Value with Changes in Result",1,"expense","Inversiones Contabilizadas A Valor Razonable Con Cambios En El Resultado","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_511553","511553","Investments Accounted for at Fair Value with Changes in Origin",1,"expense","Inversiones Contabilizadas A Valor Razonable Con Cambios En El Origen","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_511554","511554","Service Provider Inventories",1,"expense","Inventarios De Prestadores De Servicios","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_511555","511555","Payments on Account of Credits to Employees",1,"expense","Pagos Por Cuenta De Creditos A Empleados","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_511556","511556","Investment Properties Measured at Fair Value",1,"expense","Propiedades De Inversion Medidas A Valor Razonable","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_512000","512000","Amortization and Depletion",0,"off_balance","Amortizacion Y Agotamiento",,
"co_puc_512005","512005","Brands and patents",1,"expense","Marcas Y Patentes","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_512010","512010","Concessions and Franchises",1,"expense","Concesiones Y Franquicias","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_512015","512015","Other Rights",1,"expense","Otros Derechos","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_512020","512020","Licenses",1,"expense","Licencias","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_512025","512025","Computer Programs and Applications",1,"expense","Programas Y Aplicaciones Informaticas","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_512030","512030","Other Intangible Assets",1,"expense","Otros Activos Intangibles","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_512500","512500","Depreciation of Property, Plant and Equipment",0,"off_balance","Depreciacion Propiedad, Planta Y Equipo",,
"co_puc_512505","512505","Buildings",1,"expense","Edificaciones","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_512510","512510","Furniture And Office Equipment",1,"expense","Muebles Y Equipo De Oficina","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_512515","512515","Computer and Communication Equipment",1,"expense","Equipo De Computo Y Comunicacion","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_512520","512520","Medical and Scientific Team",1,"expense","Equipo Medico Y Cientifico","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_512525","512525","Dining, Kitchen, Pantry and Hospitality Equipment",1,"expense","Equipos De Comedor, Cocina, Despensa Y Hoteleria","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_512526","512526","Networks, Lines and Cables",1,"expense","Redes, Lineas Y Cables","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_512528","512528","Production Plants",1,"expense","Plantas Productoras","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_512529","512529","Plants, Ducts and Tunnels",1,"expense","Plantas, Ductos Y Tuneles","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_512530","512530","Transport, Traction and Lifting Equipment",1,"expense","Equipo De Transporte, Traccion Y Elevacion","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_512535","512535","Social Fund Assets",1,"expense","Bienes De Fondos Sociales","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_512540","512540","Surveillance Weaponry",1,"expense","Armamento De Vigilancia","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_512545","512545","Machinery and equipment",1,"expense","Maquinaria Y Equipo","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_512550","512550","Spare Parts Molds and Dies",1,"expense","Repuestos Moldes Y Troqueles","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_512555","512555","Mausoleums",1,"expense","Mausoleos","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_512560","512560","Appliances and Accessories",1,"expense","Enseres Y Accesorios","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_512565","512565","Properties in Joint Operations",1,"expense","Propiedades En Operaciones Conjuntas","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_512570","512570","Containers and Packaging",1,"expense","Envases Y Empaques","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_512575","512575","Construction Or Assembly In Progress",1,"expense","Construcciones O Montajes En Curso","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_512580","512580","Properties in Transit",1,"expense","Propiedades En Transito","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_512585","512585","Assets on loan",1,"expense","Bienes En Comodato","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_513000","513000","Depreciation of Biological Assets",0,"off_balance","Depreciacion Activos Biologicos",,
"co_puc_513005","513005","Depreciation of Biological Assets",1,"expense","Depreciacion Activos Biologicos","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_513095","513095","Other Depreciation of Biological Assets",1,"expense","Otros Depreciacion Activos Biologicos","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_513500","513500","Depreciation of Investment Properties Measured at Cost",0,"off_balance","Depreciacion Propiedades De Inversion Medidas Al Costo",,
"co_puc_513505","513505","Depreciation of Investment Properties Measured at Cost",1,"expense","Depreciacion Propiedades De Inversion Medidas Al Costo","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_513595","513595","Other Depreciation of Investment Properties Measured at Cost",1,"expense","Otros Depreciacion Propiedades De Inversion Medidas Al Costo","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_514000","514000","Depreciation of Assets for Right of Use",0,"off_balance","Depreciacion Activos Por Derecho De Uso",,
"co_puc_514005","514005","Depreciation of Assets for Right of Use Other Depreciation of Assets for Right of Use",1,"expense","Depreciacion Activos Por Derecho De Uso Otras Depreciacion Activos Por Derecho De Uso","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_514095","514095","Other Depreciation of Investment Properties Measured at Cost",1,"expense","Otros Depreciacion Propiedades De Inversion Medidas Al Costo","group_fin_5_1_gas_adm","1001:5016:M"
"co_puc_524000","524000","Other expenses",0,"off_balance","Otros Gastos",,
"co_puc_520500","520500","Expenses for the sale of investments and other assets",0,"off_balance","Gastos Por Venta De Inversiones Y Otros Activos",,
"co_puc_520505","520505","Investments Liquidity Fund",1,"expense","Inversiones Fondo De Liquidez","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_520510","520510","Negotiable Investments in Debt Securities",1,"expense","Inversiones Negociables En Titulos De Deuda","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_520515","520515","Negotiable Investments in Participation Certificates",1,"expense","Inversiones Negociables En Titulos De Participacion","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_520520","520520","Investments to Hold to Maturity",1,"expense","Inversiones Para Mantener Hasta El Vencimiento","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_520525","520525","Investments Available for Sale in Debt Securities",1,"expense","Inversiones Disponibles Para La Venta En Titulos De Deuda","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_520530","520530","Investments Available for Sale in Participation Certificates",1,"expense","Inversiones Disponibles Para La Venta En Titulos De Participacion","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_520535","520535","Investments in Associated Entities",1,"expense","Inversiones En Entidades Asociadas","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_520540","520540","Investments in joint operations",1,"expense","Inversiones En Operaciones Conjuntas","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_520545","520545","Investments in joint businesses",1,"expense","Inversiones En Negocios Conjuntos","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_520546","520546","Investments Accounted for at Amortized Cost",1,"expense","Inversiones Contabilizadas A Costo Amortizado","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_520547","520547","Investments Accounted for at Fair Value",1,"expense","Inversiones Contabilizadas A Valor Razonable","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_520550","520550","Accounts Receivable",1,"expense","Cuentas Por Cobrar","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_520555","520555","Property, Plant and Equipment",1,"expense","Propiedad, Planta Y Equipo","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_520560","520560","Intangible Assets",1,"expense","Activos Intangibles","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_520565","520565","Biological Assets",1,"expense","Activos Biologicos","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_520570","520570","Others",1,"expense","Otras","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_521000","521000","Financial expenses",0,"off_balance","Gastos Financieros",,
"co_puc_521005","521005","Banking expenses",1,"expense","Gastos Bancarios","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_521010","521010","Uvr Real Value Unit Reset",1,"expense","Reajuste De La Unidad De Valor Real Uvr","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_521015","521015","Encumbrances, Certifications and Certificates",1,"expense","Gravamenes Certificaciones Y Constancias","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_521020","521020","commissions",1,"expense","Comisiones","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_521025","521025","Conditional Commercial Discounts",1,"expense","Descuentos Comerciales Condicionados","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_521030","521030","By Investment Valuation Liquidity Fund",1,"expense","Por Valoracion De Inversiones Fondo De Liquidez","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_521035","521035","For Valuation of Negotiable Investments in Debt Securities",1,"expense","Por Valoracion De Inversiones Negociables En Titulos De Deuda","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_521040","521040","By Valuation of Negotiable Investments in Participatory Securities",1,"expense","Por Valoracion En Inversiones Negociables En Titulos Participativos","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_521045","521045","For Valuation of Investments to Hold Until Maturity",1,"expense","Por Valoracion De Inversiones Para Mantener Hasta El Vencimiento","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_521050","521050","By Valuation of Investments Available for Sale in Debt Securities",1,"expense","Por Valoracion De Inversiones Disponibles Para La Venta En Titulos De Deuda","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_521055","521055","For Valuation of Investments in Associated Entities",1,"expense","Por Valoracion De Inversiones En Entidades Asociadas","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_521060","521060","For Valuation of Investments in Joint Operations",1,"expense","Por Valoracion De Inversiones En Operaciones Conjuntas","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_521065","521065","For Valuation of Investments in Joint Businesses",1,"expense","Por Valoracion De Inversiones En Negocios Conjuntos","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_521070","521070","For Valuation of Investments in Subsidiaries or Subordinates",1,"expense","Por Valoracion De Inversiones En Subsidiarias O Subordinadas","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_521071","521071","For Investments Measured at Amortized Cost",1,"expense","Por Inversiones Medidas A Costo Amortizado","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_521072","521072","For Investments Measured at Fair Value",1,"expense","Por Inversiones Medidas A Valor Razonable","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_521073","521073","For Interest Cost Amortization of Employee Loans - Employee Benefits",1,"expense","Por Intereses Costo Amortizacion Creditos Empleados - Beneficios A Empleados","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_521500","521500","Loss on Asset Sale",0,"off_balance","Perdida En Venta De Activos",,
"co_puc_521505","521505","Property, Plant and Equipment",1,"expense","Propiedad, Planta Y Equipo","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_521510","521510","Intangible Assets",1,"expense","Activos Intangibles","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_521515","521515","Biological Assets",1,"expense","Activos Biologicos","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_521520","521520","Others",1,"expense","Otras","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_522000","522000","Loss Due to Valuation of the Biological Asset",0,"off_balance","Perdida Por Valoracion Del Activo Biologico",,
"co_puc_522005","522005","Crops Under Development",1,"expense","Cultivos En Desarrollo","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_522010","522010","Agricultural Plantations",1,"expense","Plantaciones Agricolas","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_522015","522015","Semovientes",1,"expense","Semovientes","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_522200","522200","Loss on Valuation of Investment Properties (At Fair Value)",0,"off_balance","Perdida Por Valoracion De Propiedades De Inversion (A Valor Razonable)",,
"co_puc_522205","522205","Land",1,"expense","Terrenos","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_522210","522210","Buildings",1,"expense","Edificios","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_522215","522215","Rights on Property Acquired in Lease",1,"expense","Derechos Sobre Bienes Adquiridos En Arrendamiento","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_522500","522500","Mathematical Reserve Constitution",0,"off_balance","Constitucion Reserva Matematica",,
"co_puc_522505","522505","Mathematical Reserve Constitution",1,"expense","Constitucion Reserva Matematica","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_522595","522595","Others Constitution Mathematical Reserve",1,"expense","Otros Constitucion Reserva Matematica","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_523000","523000","Miscellaneous Expenses",0,"off_balance","Gastos Varios",,
"co_puc_523005","523005","Restructuring Costs",1,"expense","Costos De Reestructuracion","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_523010","523010","Legal Obligations",1,"expense","Obligaciones Legales","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_523015","523015","Onerous Contracts",1,"expense","Contratos Onerosos","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_523020","523020","Fines, Sanctions, Litigation, Compensation and Lawsuits",1,"expense","Multas, Sanciones, Litigios, Indemnizaciones Y Demandas","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_523025","523025","Provision for Dismantling Costs",1,"expense","Provision Por Costos De Desmantelamiento","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_523030","523030","For Breach Of Contracts",1,"expense","Por Incumplimiento De Contratos","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_523035","523035","Aid and Donations",1,"expense","Auxilios Y Donaciones","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_523040","523040","Improvements to Other Property",1,"expense","Mejoras En Propiedad Ajena","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_523045","523045","Goods Delivered In Comodato",1,"expense","Bienes Entregados En Comodato","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_523050","523050","Taxes assumed",1,"expense","Impuestos Asumidos","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_523095","523095","Others",1,"expense","Otros","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_523500","523500","Income and complementary taxes",0,"off_balance","Impuesto De Renta Y Complementarios",,
"co_puc_523505","523505","Income and complementary taxes",1,"expense","Impuesto De Renta Y Complementarios","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_523595","523595","Other Income and Complementary Taxes",1,"expense","Otros Impuesto De Renta Y Complementarios","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_524000","524000","Deferred Income Taxes",0,"off_balance","Impuestos A Las Ganancias Diferidos",,
"co_puc_524005","524005","Deferred Income Taxes",1,"expense","Impuestos A Las Ganancias Diferidos","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_524095","524095","Other Deferred Income Taxes",1,"expense","Otros Impuestos A Las Ganancias Diferidos","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_534000","534000","Surpluses and losses for the year",0,"off_balance","Excedentes Y Perdidas Del Ejercicio",,
"co_puc_530500","530500","Surpluses and losses for the year",0,"off_balance","Excedentes Y Perdidas Del Ejercicio",,
"co_puc_530506","530506","Surpluses and losses for the year",1,"expense","Excedentes Y Perdidas Del Ejercicio","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_530595","530595","Other Surpluses and Losses for the Year",1,"expense","Otros Excedentes Y Perdidas Del Ejercicio","group_fin_5_4_otr_gas","1001:5016:M"
"co_puc_540500","540500","Selling expenses",0,"off_balance","Gastos De Ventas",,
"co_puc_540500","540500","Employee Benefits",0,"off_balance","Beneficio A Empleados",,
"co_puc_540501","540501","Comprehensive Salary",1,"expense_direct_cost","Salario Integral","group_fin_5_2_gas_ven",
"co_puc_540502","540502","Of Representation",1,"expense_direct_cost","De Representacion","group_fin_5_2_gas_ven",
"co_puc_540503","540503","Salaries",1,"expense_direct_cost","Sueldos","group_fin_5_2_gas_ven",
"co_puc_540504","540504","Daily wages",1,"expense_direct_cost","Jornales","group_fin_5_2_gas_ven",
"co_puc_540505","540505","Extra hours",1,"expense_direct_cost","Horas Extras","group_fin_5_2_gas_ven",
"co_puc_540506","540506","commissions",1,"expense_direct_cost","Comisiones","group_fin_5_2_gas_ven",
"co_puc_540507","540507","Travel expenses",1,"expense_direct_cost","Viaticos","group_fin_5_2_gas_ven",
"co_puc_540508","540508","Disabilities",1,"expense_direct_cost","Incapacidades","group_fin_5_2_gas_ven",
"co_puc_540509","540509","Transportation Assistance",1,"expense_direct_cost","Auxilio De Transporte","group_fin_5_2_gas_ven",
"co_puc_540510","540510","Severance",1,"expense_direct_cost","Cesantias","group_fin_5_2_gas_ven",
"co_puc_540511","540511","Interest on severance pay",1,"expense_direct_cost","Intereses Sobre Cesantias","group_fin_5_2_gas_ven",
"co_puc_540512","540512","Legal Premium",1,"expense_direct_cost","Prima Legal","group_fin_5_2_gas_ven",
"co_puc_540513","540513","Extralegal Premium",1,"expense_direct_cost","Prima Extralegal","group_fin_5_2_gas_ven",
"co_puc_540514","540514","Holiday bonus",1,"expense_direct_cost","Prima De Vacaciones","group_fin_5_2_gas_ven",
"co_puc_540515","540515","Seniority Premium",1,"expense_direct_cost","Prima De Antiguedad","group_fin_5_2_gas_ven",
"co_puc_540516","540516","Vacation",1,"expense_direct_cost","Vacaciones","group_fin_5_2_gas_ven",
"co_puc_540517","540517","Retirement pensions",1,"expense_direct_cost","Pensiones De Jubilacion","group_fin_5_2_gas_ven",
"co_puc_540518","540518","Other Social Benefits",1,"expense_direct_cost","Otras Prestaciones Sociales","group_fin_5_2_gas_ven",
"co_puc_540519","540519","Bonuses",1,"expense_direct_cost","Bonificaciones","group_fin_5_2_gas_ven",
"co_puc_540520","540520","Labor indemnities",1,"expense_direct_cost","Indemnizaciones Laborales","group_fin_5_2_gas_ven",
"co_puc_540521","540521","Endowment and Supply to Workers",1,"expense_direct_cost","Dotacion Y Suministro A Trabajadores","group_fin_5_2_gas_ven",
"co_puc_540522","540522","Personnel Assistance",1,"expense_direct_cost","Auxilios Al Personal","group_fin_5_2_gas_ven",
"co_puc_540523","540523","Health Contributions",1,"expense_direct_cost","Aportes Salud","group_fin_5_2_gas_ven",
"co_puc_540524","540524","Pension Contributions",1,"expense_direct_cost","Aportes Pension","group_fin_5_2_gas_ven",
"co_puc_540525","540525","A.R.L Contributions",1,"expense_direct_cost","Aportes A.R.L","group_fin_5_2_gas_ven",
"co_puc_540526","540526","Contributions to Family Compensation Funds",1,"expense_direct_cost","Aportes Cajas De Compensacion Familiar","group_fin_5_2_gas_ven",
"co_puc_540527","540527","I.C.B.F contributions",1,"expense_direct_cost","Aportes I.C.B.F.","group_fin_5_2_gas_ven",
"co_puc_540528","540528","Sena Contributions",1,"expense_direct_cost","Aportes Sena","group_fin_5_2_gas_ven",
"co_puc_540529","540529","Union Contributions",1,"expense_direct_cost","Aportes Sindicales","group_fin_5_2_gas_ven",
"co_puc_540530","540530","Insurance",1,"expense_direct_cost","Seguros","group_fin_5_2_gas_ven",
"co_puc_540531","540531","Staff training",1,"expense_direct_cost","Capacitacion Al Personal","group_fin_5_2_gas_ven",
"co_puc_540532","540532","Sports and Recreation Expenses",1,"expense_direct_cost","Gastos Deportivos Y De Recreacion","group_fin_5_2_gas_ven",
"co_puc_540533","540533","Medical Expenses and Medications",1,"expense_direct_cost","Gastos Medicos Y Medicamentos","group_fin_5_2_gas_ven",
"co_puc_540534","540534","Food Subsidy",1,"expense_direct_cost","Subsidio De Alimentacion","group_fin_5_2_gas_ven",
"co_puc_540595","540595","Other Employee Benefits",1,"expense_direct_cost","Otros Beneficios A Empleados","group_fin_5_2_gas_ven",
"co_puc_541000","541000","Other Costs",0,"off_balance","Otros Costos",,
"co_puc_541001","541001","Fee",1,"expense_direct_cost","Honorarios","group_fin_5_2_gas_ven",
"co_puc_541002","541002","Taxes",1,"expense_direct_cost","Impuestos","group_fin_5_3_gas_imp",
"co_puc_541003","541003","Leases",1,"expense_direct_cost","Arrendamientos","group_fin_5_2_gas_ven",
"co_puc_541004","541004","Asset Management",1,"expense_direct_cost","Administracion De Bienes","group_fin_5_2_gas_ven",
"co_puc_541005","541005","Insurance",1,"expense_direct_cost","Seguros","group_fin_5_2_gas_ven",
"co_puc_541006","541006","Maintenance and repairs",1,"expense_direct_cost","Mantenimiento Y Reparaciones","group_fin_5_2_gas_ven",
"co_puc_541007","541007","Improvements to Other People's Property",1,"expense_direct_cost","Mejoras A Bienes Ajenos","group_fin_5_2_gas_ven",
"co_puc_541008","541008","Administration Fees",1,"expense_direct_cost","Cuotas De Administracion","group_fin_5_2_gas_ven",
"co_puc_541009","541009","Locative Repairs",1,"expense_direct_cost","Reparaciones Locativas","group_fin_5_2_gas_ven",
"co_puc_541010","541010","Toilet And Elements",1,"expense_direct_cost","Aseo Y Elementos","group_fin_5_2_gas_ven",
"co_puc_541011","541011","Café",1,"expense_direct_cost","Cafeteria","group_fin_5_2_gas_ven",
"co_puc_541012","541012","Public services",1,"expense_direct_cost","Servicios Publicos","group_fin_5_2_gas_ven",
"co_puc_541013","541013","Mail",1,"expense_direct_cost","Correo","group_fin_5_2_gas_ven",
"co_puc_541014","541014","Transportation, freight and hauling",1,"expense_direct_cost","Transporte, Fletes Y Acarreos","group_fin_5_2_gas_ven",
"co_puc_541015","541015","Stationery and Office Supplies",1,"expense_direct_cost","Papeleria Y Utiles De Oficina","group_fin_5_2_gas_ven",
"co_puc_541016","541016","Photocopies",1,"expense_direct_cost","Fotocopias","group_fin_5_2_gas_ven",
"co_puc_541017","541017","Supplies",1,"expense_direct_cost","Suministros","group_fin_5_2_gas_ven",
"co_puc_541018","541018","Publicity and propaganda",1,"expense_direct_cost","Publicidad Y Propaganda","group_fin_5_2_gas_ven",
"co_puc_541019","541019","Contributions and affiliations",1,"expense_direct_cost","Contribuciones Y Afiliaciones","group_fin_5_2_gas_ven",
"co_puc_541022","541022","Committee Expenses",1,"expense_direct_cost","Gastos De Comites","group_fin_5_2_gas_ven",
"co_puc_541023","541023","Meetings and Conferences",1,"expense_direct_cost","Reuniones Y Conferencias","group_fin_5_2_gas_ven",
"co_puc_541024","541024","Legal expenses",1,"expense_direct_cost","Gastos Legales","group_fin_5_2_gas_ven",
"co_puc_541025","541025","Commercial information",1,"expense_direct_cost","Informacion Comercial","group_fin_5_2_gas_ven",
"co_puc_541026","541026","Representation expenses",1,"expense_direct_cost","Gastos De Representacion","group_fin_5_2_gas_ven",
"co_puc_541027","541027","Travel Expenses",1,"expense_direct_cost","Gastos De Viajes","group_fin_5_2_gas_ven",
"co_puc_541028","541028","Temporary Services",1,"expense_direct_cost","Servicios Temporales","group_fin_5_2_gas_ven",
"co_puc_541029","541029","Private Surveillance",1,"expense_direct_cost","Vigilancia Privada","group_fin_5_2_gas_ven",
"co_puc_541030","541030","Systematization",1,"expense_direct_cost","Sistematizacion","group_fin_5_2_gas_ven",
"co_puc_541031","541031","Support Fees",1,"expense_direct_cost","Cuotas De Sostenimiento","group_fin_5_2_gas_ven",
"co_puc_541032","541032","Subscriptions and Publications",1,"expense_direct_cost","Suscripciones Y Publicaciones","group_fin_5_2_gas_ven",
"co_puc_541033","541033","Adaptation and Installation",1,"expense_direct_cost","Adecuacion E Instalacion","group_fin_5_2_gas_ven",
"co_puc_541034","541034","Technical assistance",1,"expense_direct_cost","Asistencia Tecnica","group_fin_5_2_gas_ven",
"co_puc_541035","541035","Electronic Data Processing",1,"expense_direct_cost","Procesamiento Electronico De Datos","group_fin_5_2_gas_ven",
"co_puc_541095","541095","Others",1,"expense_direct_cost","Otros","group_fin_5_2_gas_ven",
"co_puc_541500","541500","Depreciations",0,"off_balance","Depreciaciones",,
