"id","code","name","reconcile","account_type","name@es","group_id:id","tag_ids/id"
"coc_puc_612075",612075,"Manufacture of optical instruments and photographic equipment",0,"expense_direct_cost","Fabricación De Instrumentos De √ìptica Y Equipo Fotográfico","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_612076",612076,"Watch Manufacturing",0,"expense_direct_cost","Fabricación De Relojes","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_612077",612077,"Motor Vehicle Manufacturing",0,"expense_direct_cost","Fabricación De Vehículos Automotores","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_612078",612078,"Automotive Body Manufacturing",0,"expense_direct_cost","Fabricación De Carrocerías Para Automotores","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_612079",612079,"Manufacturing of Automotive Parts and Accessories",0,"expense_direct_cost","Fabricación De Partes Piezas Y Accesorios Para Automotores","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_612080",612080,"Manufacture and Repair of Ships and Other Vessels",0,"expense_direct_cost","Fabricación Y Reparación De Buques Y Otras Embarcaciones","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_612081",612081,"Manufacture of Locomotives and Rolling Stock for Railways",0,"expense_direct_cost","Fabricación De Locomotoras Y Material Rodante Para Ferrocarriles","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_612082",612082,"Aircraft Manufacturing",0,"expense_direct_cost","Fabricación De Aeronaves","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_612083",612083,"Motorcycle Manufacturing",0,"expense_direct_cost","Fabricación De Motocicletas","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_612084",612084,"Manufacture of bicycles and wheelchairs",0,"expense_direct_cost","Fabricación De Bicicletas Y Sillas De Ruedas","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_612085",612085,"Manufacture of other types of transport",0,"expense_direct_cost","Fabricación De Otros Tipos De Transporte","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_612086",612086,"Furniture manufacturing",0,"expense_direct_cost","Fabricación De Muebles","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_612087",612087,"Manufacture of jewelery and related articles",0,"expense_direct_cost","Fabricación De Joyas Y Artículos Conexos","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_612088",612088,"Manufacture of musical instruments",0,"expense_direct_cost","Fabricación De Instrumentos De M√∫sica","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_612089",612089,"Manufacture of sports articles and equipment",0,"expense_direct_cost","Fabricación De Artículos Y Equipo Para Deporte","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_612090",612090,"Manufacture of games and toys",0,"expense_direct_cost","Fabricación De Juegos Y Juguetes","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_612091",612091,"Waste Recycling",0,"expense_direct_cost","Reciclamiento De Desperdicios","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_612095",612095,"Products of Other Manufacturing Industries",0,"expense_direct_cost","Productos De Otras Industrias Manufactureras","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_612099",612099,"Inflation Adjustments",0,"expense_direct_cost","Ajustes Por Inflación","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_612500",612500,"Electricity Gas And Water Supply",0,"off_balance","Suministro De Electricidad Gas Y Agua",,"account.account_tag_operating"
"coc_puc_612505",612505,"Generation Capture and Distribution of Electrical Energy",0,"expense_direct_cost","Generación Captación Y Distribución De Energía Eléctrica","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_612510",612510,"Gas Manufacturing and Distribution of Gaseous Fuels",0,"expense_direct_cost","Fabricación De Gas Y Distribución De Combustibles Gaseosos","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_612515",612515,"Water Collection",0,"expense_direct_cost","Captación Depuración Y Distribución De Agua","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_612595",612595,"Related Activities Supply of Electricity Gas and Water",0,"expense_direct_cost","Actividades Conexas Suministro De Electricidad Gas Y Agua","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_612599",612599,"Inflation Adjustments",0,"expense_direct_cost","Ajustes Por Inflación","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_613000",613000,"Construction",0,"off_balance","Construcción",,"account.account_tag_operating"
"coc_puc_613005",613005,"Land Preparation",0,"expense_direct_cost","Preparación De Terrenos","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_613010",613010,"Construction of Buildings and Civil Engineering Works",0,"expense_direct_cost","Construcción De Edificios Y Obras De Ingeniería Civil","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_613015",613015,"Building Conditioning",0,"expense_direct_cost","Acondicionamiento De Edificios","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_613020",613020,"Building Completion",0,"expense_direct_cost","Terminación De Edificaciones","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_613025",613025,"Equipment Rental With Operator",0,"expense_direct_cost","Alquiler De Equipo Con Operario","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_613095",613095,"Related Activities Construction",0,"expense_direct_cost","Actividades Conexas Construcción","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_613099",613099,"Inflation Adjustments",0,"expense_direct_cost","Ajustes Por Inflación","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_613500",613500,"Wholesale and Retail",0,"off_balance","Comercio Al Por Mayor Y Al Por Menor",,"account.account_tag_operating"
"coc_puc_613502",613502,"Sale of Motor Vehicles",0,"expense_direct_cost","Venta De Vehículos Automotores","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_613504",613504,"Maintenance",0,"expense_direct_cost","Mantenimiento Reparación Y Lavado De Vehículos Automotores","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_613506",613506,"Sale of Automotive Vehicle Parts and Accessories",0,"expense_direct_cost","Venta De Partes Piezas Y Accesorios De Vehículos Automotores","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_613508",613508,"Sale of Solid Gaseous Liquid Fuels",0,"expense_direct_cost","Venta De Combustibles Sólidos Líquidos Gaseosos","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_613510",613510,"Sale of Lubricants Additives Tires and Automotive Luxuries",0,"expense_direct_cost","Venta De Lubricantes Aditivos Llantas Y Lujos Para Automotores","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_613512",613512,"Sale in exchange for remuneration or by contract",0,"expense_direct_cost","Venta A Cambio De Retribución O Por Contrata","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_613514",613514,"Sale of Agricultural Raw Materials and Flowers Inputs",0,"expense_direct_cost","Venta De Insumos Materias Primas Agropecuarias Y Flores","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_613516",613516,"Sale of other non-agricultural inputs and raw materials",0,"expense_direct_cost","Venta De Otros Insumos Y Materias Primas No Agropecuarias","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_613518",613518,"Sale of Live Animals and Leather",0,"expense_direct_cost","Venta De Animales Vivos Y Cueros","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_613520",613520,"Sale of Products in Non-Specialized Warehouses",0,"expense_direct_cost","Venta De Productos En Almacenes No Especializados","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_613522",613522,"Sale of Agricultural Products",0,"expense_direct_cost","Venta De Productos Agropecuarios","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_613524",613524,"Sale of Textile Products",0,"expense_direct_cost","Venta De Productos Textiles De Vestir De Cuero Y Calzado","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_613526",613526,"Sale of Paper and Cardboard",0,"expense_direct_cost","Venta De Papel Y Cartón","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_613528",613528,"Sale of Books",0,"expense_direct_cost"," Stationery Elements","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_613530",613530,"Sale of Games",0,"expense_direct_cost","Venta De Juegos Juguetes Y Artículos Deportivos","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_613532",613532,"Sale Of Surgical And Orthopedic Instruments",0,"expense_direct_cost","Venta De Instrumentos Quir√∫rgicos Y Ortopédicos","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_613534",613534,"Sale of Items in Watches and Jewelry Stores",0,"expense_direct_cost","Venta De Artículos En Relojerías Y Joyerías","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_613536",613536,"Sale Of Appliances And Furniture",0,"expense_direct_cost","Venta De Electrodomésticos Y Muebles","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_613538",613538,"Sale Of Medicinal Pharmaceutical Toiletries And Toiletries",0,"expense_direct_cost","Venta De Productos De Aseo Farmacéuticos Medicinales Y Artículos De Tocador","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_613540",613540,"Sale of Cutlery Tableware Glassware Porcelain Ceramics and Other Household Items",0,"expense_direct_cost","Venta De Cubiertos Vajillas Cristalería Porcelanas Cerámicas Y Otros Artículos De Uso Doméstico","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_613542",613542,"Sale of Construction Materials Plumbing and Heating",0,"expense_direct_cost","Venta De Materiales De Construcción Fontanería Y Calefacción","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_613544",613544,"Sale of Paints and Lacquers",0,"expense_direct_cost","Venta De Pinturas Y Lacas","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_613546",613546,"Sale of Glass and Marquetry Products",0,"expense_direct_cost","Venta De Productos De Vidrios Y Marquetería","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_613548",613548,"Sale of Tools and Hardware Items",0,"expense_direct_cost","Venta De Herramientas Y Artículos De Ferretería","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_613550",613550,"Chemical Sales",0,"expense_direct_cost","Venta De Químicos","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_613552",613552,"Sale of Intermediate Products Waste and Scrap",0,"expense_direct_cost","Venta De Productos Intermedios Desperdicios Y Desechos","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_613554",613554,"Sale of Machinery",0,"expense_direct_cost","Venta De Maquinaria Equipo De Oficina Y Programas De Computador","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_613556",613556,"Sale of items in china shops and sundries",0,"expense_direct_cost","Venta De Artículos En Cacharrerías Y Misceláneas","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_613558",613558,"Sale of Musical Instruments",0,"expense_direct_cost","Venta De Instrumentos Musicales","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_613560",613560,"Sale of Items in Pawn Shops and Clothing Stores",0,"expense_direct_cost","Venta De Artículos En Casas De Empeño Y Prenderías","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_613562",613562,"Sale of Photographic Equipment",0,"expense_direct_cost","Venta De Equipo Fotográfico","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_613564",613564,"Sale of Optical and Precision Equipment",0,"expense_direct_cost","Venta De Equipo √ìptico Y De Precisión","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_613566",613566,"Packaging Sales",0,"expense_direct_cost","Venta De Empaques","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_613568",613568,"Sale of Professional and Scientific Equipment",0,"expense_direct_cost","Venta De Equipo Profesional Y Científico","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_613570",613570,"Sale of Lotteries Raffles Chance Bets and Similar",0,"expense_direct_cost","Venta De Loterías Rifas Chance Apuestas Y Similares","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_613572",613572,"Repair of Personal Effects and Appliances",0,"expense_direct_cost","Reparación De Efectos Personales Y Electrodomésticos","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_613595",613595,"Sale of Other Products Wholesale and Retail Trade",0,"expense_direct_cost","Venta De Otros Productos Comercio Al Por Mayor Y Al Por Menor","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_613599",613599,"Inflation Adjustments",0,"expense_direct_cost","Ajustes Por Inflación","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_614000",614000,"Hotels and restaurants",0,"off_balance","Hoteles Y Restaurantes",,"account.account_tag_operating"
"coc_puc_614005",614005,"Hospitality",0,"expense_direct_cost","Hotelería","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_614010",614010,"Camping and Other Types of Accommodation",0,"expense_direct_cost","Campamento Y Otros Tipos De Hospedaje","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_614015",614015,"Restaurants",0,"expense_direct_cost","Restaurantes","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_614020",614020,"Bars and Canteens",0,"expense_direct_cost","Bares Y Cantinas","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_614095",614095,"Related Activities Hotels and Restaurants",0,"expense_direct_cost","Actividades Conexas Hoteles Y Restaurantes","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_614099",614099,"Inflation Adjustments",0,"expense_direct_cost","Ajustes Por Inflación","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_614500",614500,"Transportation Storage and Communications",0,"off_balance","Transporte Almacenamiento Y Comunicaciones",,"account.account_tag_operating"
"coc_puc_614505",614505,"Road Transport Service",0,"expense_direct_cost","Servicio De Transporte Por Carretera","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_614510",614510,"Rail Transportation Service",0,"expense_direct_cost","Servicio De Transporte Por Vía Férrea","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_614515",614515,"Water Transportation Service",0,"expense_direct_cost","Servicio De Transporte Por Vía Acuática","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_614520",614520,"Air Transportation Service",0,"expense_direct_cost","Servicio De Transporte Por Vía Aérea","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_614525",614525,"Pipeline Transportation Service",0,"expense_direct_cost","Servicio De Transporte Por Tuberías","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_614530",614530,"Cargo Handling",0,"expense_direct_cost","Manipulación De Carga","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_614535",614535,"Storage and Deposit",0,"expense_direct_cost","Almacenamiento Y Depósito","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_614540",614540,"Complementary Services for Transportation",0,"expense_direct_cost","Servicios Complementarios Para El Transporte","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_614545",614545,"Travel agencies",0,"expense_direct_cost","Agencias De Viaje","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_614550",614550,"Other Transportation Agencies",0,"expense_direct_cost","Otras Agencias De Transporte","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_614555",614555,"Postal And Mail Service",0,"expense_direct_cost","Servicio Postal Y De Correo","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_614560",614560,"Telephone service",0,"expense_direct_cost","Servicio Telefónico","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_614565",614565,"Telegraph Service",0,"expense_direct_cost","Servicio De Telégrafo","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_614570",614570,"Data Transmission Service",0,"expense_direct_cost","Servicio De Transmisión De Datos","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_614575",614575,"Radio and Cable Television Service",0,"expense_direct_cost","Servicio De Radio Y Televisión Por Cable","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_614580",614580,"Transmission of sound and images by contract",0,"expense_direct_cost","Transmisión De Sonido E Imágenes Por Contrato","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_614595",614595,"Related Activities Transportation Storage and Communications",0,"expense_direct_cost","Actividades Conexas Transporte Almacenamiento Y Comunicaciones","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_614599",614599,"Inflation Adjustments",0,"expense_direct_cost","Ajustes Por Inflación","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_615000",615000,"Financial Activity",0,"off_balance","Actividad Financiera",,"account.account_tag_operating"
"coc_puc_615005",615005,"Investment",0,"expense_direct_cost","De Inversiones","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_615010",615010,"Bag Service",0,"expense_direct_cost","De Servicio De Bolsa","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_615095",615095,"Other Financial Activity",0,"expense_direct_cost","Otros Actividad Financiera","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_615099",615099,"Inflation Adjustments",0,"expense_direct_cost","Ajustes Por Inflación","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_615500",615500,"Real Estate Business and Rental Activities",0,"off_balance","Actividades Inmobiliarias Empresariales Y De Alquiler",,"account.account_tag_operating"
"coc_puc_615505",615505,"Real Estate Leases",0,"expense_direct_cost","Arrendamientos De Bienes Inmuebles","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_615510",615510,"Real Estate Agents For Remuneration Or Hire",0,"expense_direct_cost","Inmobiliarias Por Retribución O Contrata","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_615515",615515,"Transportation Equipment Rental",0,"expense_direct_cost","Alquiler Equipo De Transporte","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_615520",615520,"Machinery And Equipment Rental",0,"expense_direct_cost","Alquiler Maquinaria Y Equipo","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_615525",615525,"Rental of Personal Effects and Household Goods",0,"expense_direct_cost","Alquiler De Efectos Personales Y Enseres Domésticos","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_615530",615530,"Computer Consulting and IT Programs",0,"expense_direct_cost","Consultoría En Equipo Y Programas De Informótica","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_615535",615535,"Data processing",0,"expense_direct_cost","Procesamiento De Datos","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_615540",615540,"Maintenance and Repair of Office Machinery",0,"expense_direct_cost","Mantenimiento Y Reparación De Maquinaria De Oficina","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_615545",615545,"Scientific and Development Research",0,"expense_direct_cost","Investigaciones Científicas Y De Desarrollo","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_615550",615550,"Consulting Business Activities",0,"expense_direct_cost","Actividades Empresariales De Consultoría","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_615555",615555,"Advertising",0,"expense_direct_cost","Publicidad","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_615560",615560,"Staffing",0,"expense_direct_cost","Dotación De Personal","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_615565",615565,"Investigation and Security",0,"expense_direct_cost","Investigación Y Seguridad","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_615570",615570,"Property Cleaning",0,"expense_direct_cost","Limpieza De Inmuebles","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_615575",615575,"Photography",0,"expense_direct_cost","Fotografía","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_615580",615580,"Container and Packaging",0,"expense_direct_cost","Envase Y Empaque","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_615585",615585,"Photocopying",0,"expense_direct_cost","Fotocopiado","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_615590",615590,"Maintenance and Repair of Machinery and Equipment",0,"expense_direct_cost","Mantenimiento Y Reparación De Maquinaria Y Equipo","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_615595",615595,"Related Activities Business Real Estate and Rental Activities",0,"expense_direct_cost","Actividades Conexas Actividades Inmobiliarias Empresariales Y De Alquiler","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_615599",615599,"Inflation Adjustments",0,"expense_direct_cost","Ajustes Por Inflación","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_616000",616000,"Teaching",0,"off_balance","Enseñanza",,"account.account_tag_operating"
"coc_puc_616005",616005,"Education Related Activities",0,"expense_direct_cost","Actividades Relacionadas Con La Educación","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_616095",616095,"Related Activities Teaching",0,"expense_direct_cost","Actividades Conexas Enseñanza","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_616099",616099,"Inflation Adjustments",0,"expense_direct_cost","Ajustes Por Inflación","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_616500",616500,"Social and Health Services",0,"off_balance","Servicios Sociales Y De Salud",,"account.account_tag_operating"
"coc_puc_616505",616505,"Hospital Service",0,"expense_direct_cost","Servicio Hospitalario","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_616510",616510,"Medical service",0,"expense_direct_cost","Servicio Médico","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_616515",616515,"Dental Service",0,"expense_direct_cost","Servicio Odontológico","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_616520",616520,"Laboratory Service",0,"expense_direct_cost","Servicio De Laboratorio","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_616525",616525,"Veterinary Activities",0,"expense_direct_cost","Actividades Veterinarias","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_616530",616530,"Social Service Activities",0,"expense_direct_cost","Actividades De Servicios Sociales","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_616595",616595,"Related Activities Social and Health Services",0,"expense_direct_cost","Actividades Conexas Servicios Sociales Y De Salud","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_616599",616599,"Inflation Adjustments",0,"expense_direct_cost","Ajustes Por Inflación","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_617000",617000,"Other Social and Personal Community Service Activities",0,"off_balance","Otras Actividades De Servicios Comunitarios Sociales Y Personales",,"account.account_tag_operating"
"coc_puc_617005",617005,"Waste and Wastewater Disposal",0,"expense_direct_cost","Eliminación De Desperdicios Y Aguas Residuales","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_617010",617010,"Association Activities",0,"expense_direct_cost","Actividades De Asociación","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_617015",617015,"Production and distribution of films and videotapes",0,"expense_direct_cost","Producción Y Distribución De Filmes Y Videocintas","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_617020",617020,"Exhibition of Films and Videotapes",0,"expense_direct_cost","Exhibición De Filmes Y Videocintas","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_617025",617025,"Radio and Television Activity",0,"expense_direct_cost","Actividad De Radio Y Televisión","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_617030",617030,"Musical And Artistic Theatrical Activity",0,"expense_direct_cost","Actividad Teatral M√∫sical Y Artística","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_617035",617035,"Recording and Record Production",0,"expense_direct_cost","Grabación Y Producción De Discos","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_617040",617040,"Entertainment and Leisure",0,"expense_direct_cost","Entretenimiento Y Esparcimiento","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_617045",617045,"News Agencies",0,"expense_direct_cost","Agencias De Noticias","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_617050",617050,"Laundries And Similar",0,"expense_direct_cost","Lavanderías Y Similares","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_617055",617055,"Hairdressers And Similar",0,"expense_direct_cost","Peluquerías Y Similares","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_617060",617060,"Funeral Services",0,"expense_direct_cost","Servicios Funerarios","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_617065",617065,"Free trade zone",0,"expense_direct_cost","Zonas Francas","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_617095",617095,"Related Activities of Social and Personal Community Services",0,"expense_direct_cost","Actividades Conexas De Servicios Comunitarios Sociales Y Personales","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_617099",617099,"Inflation Adjustments",0,"expense_direct_cost","Ajustes Por Inflación","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_620000",620000,"Shopping",0,"off_balance","Compras",,"account.account_tag_operating"
"coc_puc_620500",620500,"Of Goods",0,"off_balance","De Mercancías",,"account.account_tag_operating"
"coc_puc_620505",620505,"Purchase of Goods",1,"expense","Compra De Mercancias","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_620595",620595,"Other Merchandise Purchases",0,"expense_direct_cost","Otras Compras De Mercancías","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_620599",620599,"Inflation Adjustments",0,"expense_direct_cost","Ajustes Por Inflación","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_621000",621000,"Raw material",0,"off_balance","De Materias Primas",,"account.account_tag_operating"
"coc_puc_621005",621005,"Raw Materials",0,"expense","Materias Primas","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_621095",621095,"Other Raw Material Purchases",0,"expense_direct_cost","Otras Compras De Materias Primas","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_621099",621099,"Inflation Adjustments",0,"expense_direct_cost","Ajustes Por Inflación","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_621500",621500,"Of Indirect Materials",0,"off_balance","De Materiales Indirectos",,"account.account_tag_operating"
